group,variable,value
A,v1,28
A,v2,38
A,v3,19
A,v5,24
A,v7,38
A,v4,50
A,v9,22
A,v10,42
B,v1,83
A,v8,23
B,v3,37
B,v4,32
B,v2,23
B,v6,76
A,v6,34
B,v7,28
B,v8,18
B,v10,34
C,v1,32
C,v2,24
B,v9,24
C,v3,56
C,v5,36
C,v6,17
C,v4,18
C,v8,34
B,v5,32
C,v10,25
C,v7,54
D,v2,22
D,v1,44
C,v9,38
D,v3,31
D,v4,49
D,v7,53
D,v6,25
D,v5,28
D,v10,36
D,v8,23
E,v2,39
E,v3,58
E,v1,37
D,v9,38
E,v6,32
E,v7,37
E,v8,26
E,v5,32
E,v10,76
F,v1,30
E,v4,25
E,v9,31
F,v4,39
F,v2,26
F,v6,72
F,v9,33
F,v5,35
F,v8,23
F,v10,40
G,v1,23
F,v3,24
G,v3,40
F,v7,30
G,v5,18
G,v7,42
G,v2,30
G,v6,33
G,v9,46
G,v10,20
H,v1,44
G,v8,39
H,v3,40
H,v4,66
H,v5,28
H,v2,31
G,v4,62
H,v7,45
H,v6,23
H,v10,35
H,v8,18
I,v1,51
H,v9,23
I,v3,21
I,v5,43
I,v2,32
I,v7,42
I,v9,33
I,v4,24
I,v6,24
I,v8,26
J,v1,28
I,v10,24
J,v4,60
J,v2,28
J,v3,26
J,v6,52
J,v7,48
J,v9,38
J,v5,33
J,v8,22
J,v10,24
K,v1,27
K,v4,30
K,v5,24
K,v2,31
K,v7,34
K,v6,30
K,v8,28
K,v10,13
K,v3,23
K,v9,22
L,v2,27
L,v1,20
L,v5,28
L,v3,41
L,v7,47
L,v8,42
L,v6,22
L,v10,28
L,v9,51
M,v1,28
L,v4,43
M,v4,48
M,v3,41
M,v2,35
M,v7,40
M,v8,26
M,v6,28
M,v10,24
M,v5,28
N,v1,32
M,v9,29
N,v4,35
N,v5,25
N,v2,32
N,v6,29
N,v3,30
N,v7,30
N,v9,25
O,v1,32
N,v10,30
O,v3,18
N,v8,43
O,v5,22
O,v4,48
O,v7,37
O,v2,17
O,v8,29
O,v9,39
O,v6,56
O,v10,29
P,v3,30
P,v2,29
P,v4,31
P,v5,52
P,v1,43
P,v8,23
P,v6,23
P,v9,44
P,v10,29
P,v7,31
R,v2,36
R,v3,45
R,v4,47
R,v1,47
R,v5,34
R,v7,30
R,v8,29
R,v6,25
R,v10,30
undefined,v1,45
undefined,v2,33
R,v9,30
undefined,v3,38
undefined,v4,53
undefined,v6,39
undefined,v5,38
undefined,v7,25
undefined,v8,38
undefined,v9,32
undefined,v10,
