group,variable,value
A,v2,33
A,v1,35
A,v3,19
A,v5,29
A,v6,20
A,v4,23
A,v8,60
A,v10,30
A,v9,40
B,v2,30
A,v7,38
B,v4,29
B,v3,31
B,v6,44
B,v7,62
B,v1,21
B,v9,34
B,v10,22
C,v1,60
B,v5,31
B,v8,47
C,v4,28
C,v5,31
C,v2,34
C,v3,23
C,v7,59
C,v9,44
C,v10,35
C,v8,15
D,v3,30
D,v2,28
C,v6,28
D,v1,38
D,v6,40
D,v5,32
D,v7,28
D,v9,24
D,v10,36
D,v8,55
E,v2,42
E,v4,25
E,v1,68
E,v5,48
D,v4,27
E,v3,31
E,v9,52
E,v7,44
E,v10,32
F,v1,25
E,v8,31
F,v3,40
F,v2,19
F,v5,57
E,v6,41
F,v4,45
F,v7,28
F,v9,33
F,v10,31
G,v1,19
F,v6,30
F,v8,49
G,v2,31
G,v3,23
G,v5,23
G,v7,30
G,v4,23
G,v9,17
G,v10,37
G,v8,32
H,v3,37
G,v6,29
H,v4,56
H,v5,47
H,v6,35
H,v2,22
H,v1,26
H,v9,12
H,v10,44
I,v1,26
H,v7,28
H,v8,23
I,v4,27
I,v5,30
I,v3,28
I,v6,28
I,v8,21
I,v9,24
I,v2,41
I,v7,25
J,v2,103
J,v1,33
I,v10,23
J,v5,37
J,v6,31
J,v4,40
J,v8,28
J,v3,32
K,v2,39
J,v7,46
J,v10,44
K,v1,20
J,v9,28
K,v6,34
K,v3,43
K,v4,36
K,v7,21
K,v5,57
K,v8,45
K,v10,24
L,v2,24
L,v3,26
L,v4,24
L,v5,24
K,v9,37
L,v6,31
L,v7,47
L,v1,37
L,v8,22
L,v10,40
M,v2,20
M,v1,26
L,v9,29
M,v3,37
M,v6,24
M,v4,28
M,v7,20
M,v5,39
M,v9,22
M,v10,41
N,v1,49
M,v8,35
N,v3,21
N,v5,39
N,v4,33
N,v7,27
N,v2,26
N,v6,32
N,v8,54
N,v10,112
O,v2,23
O,v3,29
N,v9,21
O,v1,36
O,v4,22
O,v5,
