group,variable,value
A,v1,50
A,v2,26
A,v3,54
A,v4,21
A,v5,42
A,v8,24
A,v9,37
A,v6,29
A,v10,30
B,v1,33
B,v2,44
B,v4,23
A,v7,24
B,v5,34
B,v7,25
B,v8,30
B,v10,40
B,v3,31
C,v1,40
B,v9,54
B,v6,70
C,v5,26
C,v3,54
C,v2,72
C,v7,40
C,v8,45
C,v6,44
C,v10,33
D,v2,30
D,v1,33
C,v9,30
D,v4,43
C,v4,26
D,v3,27
D,v6,61
D,v8,27
D,v9,26
D,v10,20
D,v5,52
E,v1,27
E,v3,38
E,v4,32
E,v2,37
E,v5,26
E,v7,21
E,v8,34
D,v7,40
E,v10,28
F,v1,26
F,v2,25
F,v3,16
E,v6,24
E,v9,23
F,v4,24
F,v5,23
F,v7,25
F,v10,38
F,v9,21
F,v8,26
F,v6,21
G,v2,62
G,v4,32
G,v1,29
G,v5,38
G,v7,25
G,v3,49
G,v8,29
G,v6,37
G,v9,42
H,v1,
G,v10,21
