group,variable,value
A,v2,30
A,v1,27
A,v3,56
A,v4,30
A,v5,31
A,v6,22
A,v7,22
A,v8,30
A,v9,43
A,v10,21
B,v1,30
B,v2,19
B,v3,36
B,v4,26
B,v5,18
B,v6,26
B,v7,39
B,v8,25
B,v9,27
B,v10,29
C,v2,44
C,v1,154
C,v3,24
C,v4,18
C,v6,55
C,v5,25
C,v9,33
C,v10,24
C,v8,57
D,v1,20
D,v2,23
D,v4,28
D,v5,41
D,v6,19
D,v3,42
D,v9,25
D,v10,28
E,v1,24
E,v2,24
E,v3,26
E,v4,22
E,v5,21
E,v6,23
E,v7,29
D,v8,33
E,v8,22
C,v7,44
E,v10,42
F,v2,40
F,v4,27
F,v3,27
F,v5,29
F,v6,21
F,v7,29
F,v8,28
F,v9,24
F,v10,14
G,v1,33
G,v2,30
G,v3,35
G,v4,24
G,v5,42
G,v6,24
G,v7,26
G,v8,28
D,v7,23
F,v1,26
G,v10,40
H,v1,28
H,v2,49
H,v3,48
G,v9,49
E,v9,25
H,v4,17
H,v5,22
H,v6,
