group,variable,value
A,v1,23
A,v2,62
A,v3,33
A,v4,34
A,v5,28
A,v7,36
A,v6,29
A,v8,37
A,v9,48
A,v10,43
B,v1,26
B,v2,29
B,v3,34
B,v6,42
B,v5,46
B,v8,82
B,v7,48
B,v9,17
B,v10,41
C,v1,38
C,v2,39
B,v4,28
C,v5,49
C,v6,47
C,v4,32
C,v7,31
C,v8,34
C,v10,19
C,v3,32
D,v1,39
D,v2,50
D,v3,37
D,v6,25
D,v5,23
D,v4,43
C,v9,34
D,v9,39
D,v10,47
E,v1,46
D,v7,26
E,v2,19
E,v4,29
E,v5,40
E,v3,26
E,v6,29
E,v7,30
E,v8,27
E,v10,21
F,v1,84
D,v8,33
F,v2,32
F,v4,32
F,v5,44
E,v9,31
F,v6,40
F,v7,34
F,v8,38
F,v10,40
G,v1,42
F,v3,39
G,v2,33
G,v3,53
G,v5,26
F,v9,55
G,v4,23
G,v7,40
G,v9,54
G,v10,42
G,v8,34
H,v2,31
H,v3,36
H,v1,26
G,v6,40
H,v6,32
H,v7,22
H,v5,24
H,v8,40
H,v9,39
H,v10,45
I,v2,29
I,v3,58
H,v4,30
I,v1,41
I,v5,41
I,v6,51
I,v4,44
I,v9,36
I,v7,21
I,v8,26
J,v2,23
I,v10,29
J,v4,44
J,v5,33
J,v1,54
J,v6,23
J,v7,37
J,v10,22
J,v3,26
J,v8,25
K,v1,36
K,v2,33
J,v9,26
K,v3,55
K,v5,38
K,v4,25
K,v6,29
K,v8,
K,v7,23
