group,variable,value
A,v2,41
A,v4,56
A,v7,31
A,v5,32
A,v8,20
A,v10,60
B,v1,30
A,v6,36
A,v9,24
B,v4,44
B,v2,24
B,v3,74
B,v7,50
B,v8,18
B,v9,40
C,v1,43
B,v10,25
B,v5,30
B,v6,36
C,v4,40
C,v5,27
C,v2,31
C,v3,27
C,v7,40
C,v9,25
C,v10,32
C,v6,50
D,v2,36
D,v3,21
C,v8,31
D,v4,35
D,v5,34
D,v7,18
D,v8,21
D,v10,37
D,v1,16
D,v9,24
E,v2,23
E,v3,15
D,v6,22
E,v4,36
E,v5,18
E,v6,24
E,v8,36
E,v9,30
E,v10,32
E,v1,46
F,v1,20
E,v7,38
F,v4,44
F,v2,26
F,v7,19
F,v5,27
F,v6,40
F,v3,32
F,v10,46
F,v9,32
G,v2,27
G,v3,44
F,v8,22
G,v1,34
G,v5,32
G,v7,34
G,v8,40
G,v6,27
G,v10,23
H,v1,20
H,v3,33
G,v9,49
G,v4,29
H,v5,31
H,v6,42
H,v4,26
H,v7,44
H,v8,22
I,v1,25
H,v10,41
I,v2,39
H,v9,26
I,v3,27
I,v5,22
I,v6,32
I,v4,21
I,v7,26
H,v2,34
I,v10,30
J,v1,30
I,v9,28
I,v8,33
J,v3,31
J,v2,26
J,v6,28
J,v5,20
J,v8,34
J,v7,30
J,v9,36
J,v10,22
K,v2,21
K,v1,42
K,v4,30
J,v4,32
K,v6,33
K,v3,25
K,v8,40
K,v5,22
K,v10,26
K,v7,22
L,v2,28
K,v9,36
L,v4,51
L,v3,33
L,v1,40
L,v6,23
L,v7,54
L,v9,41
L,v5,30
L,v8,28
L,v10,24
M,v2,36
M,v5,37
M,v3,50
M,v6,24
M,v4,39
M,v8,31
M,v7,23
M,v10,28
M,v9,33
M,v1,74
N,v2,20
N,v3,52
N,v5,26
N,v4,32
N,v8,20
N,v7,31
N,v6,20
N,v10,26
N,v1,34
N,v9,22
O,v1,51
O,v2,30
O,v3,
