group,variable,value
A,v4,4
A,v7,0
A,v5,1
A,v6,1
A,v10,2
B,v2,4
A,v8,0
B,v1,1
B,v3,2
B,v5,0
B,v6,2
B,v7,1
A,v9,1
B,v4,1
B,v9,0
B,v8,1
C,v1,0
C,v3,1
B,v10,0
C,v2,0
C,v6,0
C,v7,1
C,v4,1
C,v9,0
C,v10,1
D,v1,3
D,v2,0
D,v3,1
C,v5,0
D,v4,1
C,v8,0
D,v5,1
D,v7,1
D,v6,0
E,v1,4
E,v2,0
D,v10,0
E,v3,1
D,v8,1
E,v4,0
E,v5,1
E,v6,1
E,v7,0
F,v1,3
E,v9,2
E,v10,1
F,v3,1
F,v2,3
F,v4,1
F,v5,3
F,v7,2
F,v6,2
D,v9,0
F,v9,1
F,v10,0
E,v8,1
G,v1,6
G,v3,3
G,v2,0
G,v4,0
G,v6,0
G,v5,0
G,v7,1
G,v9,0
G,v10,0
F,v8,2
H,v2,2
H,v3,4
H,v1,0
G,v8,1
H,v5,12
H,v7,0
H,v4,4
H,v6,2
H,v10,1
I,v1,6
I,v2,1
I,v3,0
I,v4,0
I,v5,0
I,v6,1
H,v9,1
H,v8,0
I,v7,0
I,v8,0
J,v1,8
I,v10,8
J,v2,2
I,v9,1
J,v5,0
J,v6,0
J,v7,3
J,v4,2
J,v3,2
J,v8,0
J,v10,5
J,v9,2
K,v2,6
K,v3,1
K,v1,3
K,v5,1
K,v7,3
K,v4,4
K,v8,4
K,v10,4
L,v1,2
K,v9,0
L,v2,4
L,v3,3
L,v4,2
K,v6,2
L,v5,4
L,v7,4
L,v8,4
M,v1,1
L,v10,2
L,v9,3
M,v2,0
M,v3,1
M,v4,2
M,v6,3
M,v7,2
M,v9,0
M,v8,0
L,v6,7
M,v10,0
N,v1,2
N,v2,1
N,v3,0
N,v4,0
N,v5,0
N,v8,0
N,v7,1
N,v10,0
N,v6,2
N,v9,0
O,v2,0
O,v1,0
M,v5,1
O,v4,0
O,v3,0
O,v5,
