group,variable,value
A,v3,26
A,v4,35
A,v7,14
A,v8,23
A,v9,30
A,v10,27
A,v6,53
B,v2,51
B,v1,22
A,v5,36
B,v3,38
B,v6,22
B,v4,24
B,v5,26
B,v10,48
B,v9,22
C,v1,28
B,v8,36
C,v2,21
B,v7,25
C,v3,35
C,v6,34
C,v8,32
C,v4,25
C,v5,30
C,v10,22
C,v7,23
C,v9,21
D,v1,27
D,v4,32
D,v2,24
D,v7,36
D,v8,46
D,v6,30
D,v9,38
D,v10,53
E,v1,21
E,v2,44
D,v3,49
E,v4,32
E,v6,32
E,v7,32
E,v3,25
D,v5,27
E,v5,34
E,v10,20
E,v9,38
F,v1,34
E,v8,24
F,v2,56
F,v5,19
F,v6,29
F,v7,49
F,v8,38
F,v9,37
F,v10,35
G,v1,42
F,v3,25
G,v3,29
G,v2,64
G,v5,24
G,v4,37
G,v7,28
G,v6,34
G,v8,34
G,v10,55
G,v9,52
H,v1,35
H,v4,48
H,v2,42
F,v4,24
H,v6,23
H,v7,31
H,v8,137
H,v5,31
H,v10,38
I,v1,39
H,v3,37
I,v2,24
I,v4,22
I,v5,26
I,v6,68
H,v9,33
I,v3,79
I,v8,36
I,v10,25
J,v1,20
I,v7,25
J,v3,23
I,v9,32
J,v4,21
J,v2,32
J,v6,45
J,v5,25
J,v7,46
J,v8,33
J,v10,22
K,v1,23
K,v3,18
K,v4,34
K,v2,31
K,v7,37
K,v6,25
K,v9,42
J,v9,31
K,v10,19
K,v5,21
L,v2,34
L,v3,50
L,v1,49
L,v5,19
L,v4,27
K,v8,27
L,v6,32
L,v8,38
L,v7,28
L,v10,33
L,v9,29
M,v1,27
M,v3,30
M,v2,24
M,v7,28
M,v4,26
M,v5,46
M,v8,25
M,v9,43
M,v6,37
M,v10,51
N,v3,24
N,v4,47
N,v1,36
N,v6,26
N,v2,34
N,v5,27
N,v8,16
N,v7,31
N,v10,34
O,v1,26
O,v3,33
O,v2,42
O,v5,21
N,v9,42
O,v4,25
O,v6,29
O,v8,30
O,v9,24
P,v1,78
O,v7,38
O,v10,32
P,v2,42
P,v3,24
P,v4,
