group,variable,value
A,v2,2
A,v1,0
A,v3,0
A,v5,2
A,v7,1
A,v4,1
A,v8,2
A,v10,1
B,v1,0
A,v9,0
A,v6,5
B,v2,0
B,v5,0
B,v6,0
B,v3,0
B,v4,0
B,v9,4
B,v7,4
B,v10,0
C,v2,2
C,v4,3
C,v1,2
C,v5,1
C,v6,0
B,v8,6
C,v3,0
C,v10,1
C,v7,2
C,v9,3
D,v2,4
D,v3,5
D,v1,1
D,v4,2
D,v6,0
D,v7,0
D,v5,1
D,v8,2
D,v10,1
E,v1,5
D,v9,0
E,v3,1
E,v4,0
E,v5,1
E,v2,6
E,v7,0
E,v8,2
E,v9,4
E,v10,3
F,v1,5
F,v2,0
E,v6,0
F,v4,3
C,v8,4
F,v6,2
F,v7,5
F,v8,1
F,v5,3
F,v10,0
G,v1,2
G,v3,0
F,v9,0
F,v3,1
G,v5,1
G,v6,1
G,v4,2
G,v9,0
G,v8,0
G,v10,0
G,v2,1
H,v2,2
H,v3,3
H,v1,3
G,v7,1
H,v6,0
H,v7,3
H,v8,8
H,v5,0
H,v10,5
I,v1,0
H,v4,1
I,v2,1
I,v3,2
H,v9,2
I,v5,0
I,v4,0
I,v8,3
I,v6,2
I,v7,1
I,v10,1
J,v1,0
I,v9,3
J,v3,1
J,v2,1
J,v5,1
J,v6,1
J,v7,1
J,v4,2
J,v8,1
J,v10,3
K,v1,0
K,v3,1
J,v9,0
K,v2,0
K,v6,0
K,v7,0
K,v5,2
K,v9,1
K,v8,4
K,v4,3
K,v10,2
L,v3,0
L,v4,1
L,v1,2
L,v2,0
L,v5,2
L,v6,1
L,v8,2
L,v7,1
L,v10,0
M,v2,0
L,v9,3
M,v1,0
M,v3,5
M,v5,2
M,v6,1
M,v7,1
M,v8,1
M,v9,0
M,v10,1
N,v2,1
N,v1,0
M,v4,2
N,v3,2
N,v6,0
N,v5,0
N,v7,0
N,v4,2
N,v10,3
O,v1,1
N,v8,1
O,v3,1
O,v2,0
N,v9,4
O,v5,1
O,v4,0
O,v6,
