group,variable,value
A,v1,30
A,v3,16
A,v2,20
A,v5,26
A,v7,28
A,v8,14
A,v4,20
A,v10,26
A,v9,29
A,v6,58
B,v3,20
B,v1,23
B,v5,40
B,v6,17
B,v4,25
B,v2,29
B,v9,56
B,v10,22
C,v1,20
C,v2,56
B,v7,31
B,v8,26
C,v3,23
C,v6,34
C,v4,28
C,v7,27
C,v9,21
C,v10,41
C,v5,29
D,v2,38
D,v1,31
D,v4,31
D,v5,22
D,v3,32
D,v6,19
D,v8,36
D,v7,31
E,v1,37
D,v10,36
E,v2,33
D,v9,23
E,v4,29
E,v3,35
E,v5,26
C,v8,26
E,v8,29
E,v9,32
E,v10,44
F,v1,24
F,v2,21
E,v6,73
F,v3,59
F,v5,24
F,v6,19
F,v4,19
F,v8,19
F,v7,21
F,v10,31
E,v7,20
G,v2,16
G,v3,41
G,v4,33
F,v9,20
G,v1,48
G,v6,64
G,v7,46
G,v10,95
G,v9,41
H,v2,24
G,v8,31
G,v5,26
H,v4,19
H,v1,40
H,v5,19
H,v7,34
H,v3,36
H,v10,22
H,v8,22
I,v1,23
H,v6,20
I,v4,33
I,v5,39
I,v3,64
H,v9,17
I,v6,37
I,v7,24
I,v9,31
I,v2,19
I,v8,28
J,v1,19
I,v10,24
J,v4,36
J,v3,19
J,v2,16
J,v5,36
J,v8,16
J,v7,28
J,v9,25
J,v10,29
K,v1,15
K,v3,22
K,v4,27
J,v6,34
K,v5,38
K,v6,30
K,v7,24
K,v8,49
K,v10,25
K,v9,49
L,v2,31
K,v2,21
L,v3,38
L,v1,27
L,v4,31
L,v6,23
L,v7,26
L,v5,22
L,v8,19
M,v1,45
L,v10,31
M,v3,31
M,v2,25
L,v9,24
M,v4,26
M,v5,25
M,v8,32
M,v9,28
M,v10,22
M,v6,43
N,v1,26
M,v7,26
N,v4,28
N,v2,31
N,v6,26
N,v5,24
N,v7,24
N,v3,24
N,v8,25
N,v9,30
N,v10,
