group,variable,value
,38
A,v4,39
A,v6,27
A,v5,31
A,v9,32
A,v10,24
A,v7,19
A,v8,43
B,v1,24
B,v4,29
B,v2,26
B,v3,40
B,v7,27
B,v8,23
B,v6,40
B,v10,19
B,v5,33
C,v2,19
C,v3,21
C,v4,26
C,v5,26
C,v6,42
C,v8,32
C,v1,32
B,v9,29
C,v10,32
D,v1,31
D,v2,32
D,v3,34
C,v9,20
D,v5,26
D,v6,31
D,v7,23
C,v7,4
D,v8,27
D,v10,31
E,v1,23
D,v4,34
D,v9,29
E,v3,44
E,v2,27
E,v6,51
E,v7,46
E,v8,15
E,v5,37
E,v10,30
E,v4,26
F,v1,23
F,v2,19
F,v3,22
F,v5,36
F,v7,25
F,v4,33
F,v6,26
F,v10,38
F,v9,30
G,v1,28
G,v2,18
G,v3,19
G,v4,24
E,v9,27
G,v6,27
F,v8,49
G,v5,28
G,v7,36
G,v10,20
H,v1,34
G,v9,27
H,v3,39
H,v5,24
H,v2,45
H,v6,27
H,v7,25
H,v8,32
H,v4,21
I,v1,27
H,v10,59
H,v9,48
I,v2,19
I,v4,27
G,v8,19
I,v3,36
I,v6,57
I,v8,28
I,v7,33
I,v10,62
I,v5,35
J,v2,25
J,v1,23
J,v3,45
I,v9,31
J,v4,38
J,v7,47
J,v6,74
J,v8,29
J,v9,30
J,v10,68
K,v2,46
K,v1,32
K,v5,34
K,v3,36
K,v6,31
K,v4,38
K,v8,39
K,v7,32
J,v5,39
K,v10,45
L,v1,50
L,v3,43
K,v9,33
L,v5,30
L,v2,44
L,v7,36
L,v4,41
L,v6,38
L,v10,35
L,v8,24
L,v9,31
M,v1,53
M,v2,
