group,variable,value
A,v2,22
A,v4,22
A,v3,43
A,v5,34
A,v6,32
A,v9,18
A,v10,25
B,v1,32
B,v2,31
A,v7,28
A,v8,32
B,v5,23
B,v6,31
B,v3,26
B,v8,29
B,v4,22
B,v10,22
C,v1,25
C,v2,36
B,v9,30
B,v7,23
C,v5,28
C,v6,21
C,v7,46
C,v3,26
C,v4,48
C,v10,32
C,v9,20
C,v8,34
D,v3,36
D,v4,70
D,v5,22
D,v6,22
D,v1,24
D,v7,24
D,v9,19
D,v10,34
D,v8,32
E,v2,42
E,v3,29
E,v4,18
E,v1,24
D,v2,35
E,v5,21
E,v6,26
E,v9,23
E,v10,26
E,v7,19
E,v8,76
F,v3,33
F,v5,42
F,v2,25
F,v4,42
F,v7,74
F,v8,22
F,v10,38
F,v6,31
G,v1,34
F,v1,74
G,v3,12
G,v4,29
G,v5,35
G,v6,75
G,v7,27
G,v8,54
G,v9,42
G,v10,50
H,v2,28
F,v9,7
G,v2,21
H,v1,28
H,v3,33
H,v6,28
H,v7,35
H,v8,22
H,v5,28
H,v10,18
I,v1,18
H,v9,24
I,v2,22
H,v4,40
I,v3,23
I,v4,20
I,v6,
I,v5,37
