group,variable,value
A,v1,40
A,v2,21
A,v3,25
A,v5,51
A,v4,26
A,v8,25
A,v6,30
A,v10,21
B,v1,16
B,v2,26
A,v9,22
B,v3,29
B,v5,31
A,v7,27
B,v6,23
B,v8,21
B,v9,32
B,v7,25
B,v10,29
B,v4,27
C,v4,32
C,v2,39
C,v3,26
C,v6,41
C,v5,31
C,v1,18
C,v9,31
C,v10,33
C,v8,30
D,v1,20
D,v3,42
D,v5,18
C,v7,25
D,v2,23
D,v7,25
D,v8,24
D,v4,22
D,v10,22
E,v1,38
E,v2,69
D,v6,64
D,v9,32
E,v4,37
E,v6,39
E,v7,38
E,v8,43
E,v3,19
E,v10,34
F,v1,62
F,v2,45
E,v5,51
F,v4,47
E,v9,41
F,v6,32
F,v7,33
F,v5,30
F,v3,32
F,v10,23
F,v8,23
G,v2,28
G,v3,78
F,v9,25
G,v4,31
G,v6,24
G,v8,40
G,v5,21
G,v10,46
G,v9,20
G,v1,26
H,v2,21
H,v4,29
G,v7,37
H,v1,28
H,v5,26
H,v6,28
H,v8,23
H,v7,30
H,v10,21
I,v1,23
I,v2,18
H,v3,29
I,v4,24
H,v9,16
I,v6,21
I,v8,26
I,v7,33
I,v10,31
I,v5,26
I,v3,36
J,v1,29
I,v9,30
J,v4,64
J,v5,22
J,v3,23
J,v7,18
J,v6,12
J,v8,32
J,v9,34
J,v10,34
K,v2,25
K,v1,24
K,v4,37
J,v2,20
K,v3,35
K,v7,33
K,v5,18
K,v6,28
K,v9,19
K,v8,21
K,v10,36
L,v4,29
L,v2,52
L,v3,21
L,v6,26
L,v7,39
L,v1,28
L,v8,33
L,v10,48
L,v9,34
L,v5,18
M,v1,20
M,v3,21
M,v2,24
M,v6,19
M,v5,51
M,v4,33
M,v7,54
M,v9,17
M,v10,41
N,v3,26
N,v1,20
N,v4,30
M,v8,22
N,v7,48
N,v5,38
N,v6,29
N,v8,32
N,v2,23
N,v9,30
N,v10,37
O,v1,
