group,variable,value
A,v1,5
A,v3,1
A,v4,3
A,v7,4
A,v6,0
A,v5,5
A,v9,1
A,v2,2
A,v10,4
B,v2,1
A,v8,3
B,v1,2
B,v5,2
B,v6,0
B,v7,0
B,v3,0
B,v9,1
B,v10,0
B,v4,0
C,v2,1
C,v4,1
C,v1,0
C,v3,0
C,v6,1
C,v7,1
C,v5,0
C,v8,0
D,v2,1
D,v1,1
C,v10,1
D,v3,0
B,v8,1
D,v5,1
D,v6,2
C,v9,1
D,v8,2
D,v7,0
D,v10,0
D,v4,0
E,v2,1
E,v3,0
D,v9,0
E,v1,0
E,v6,0
E,v7,0
E,v5,0
E,v8,0
E,v10,0
F,v1,0
E,v9,0
F,v2,4
F,v4,1
F,v3,5
F,v5,1
F,v7,1
F,v8,1
E,v4,0
F,v10,2
F,v6,2
F,v9,1
G,v3,8
G,v2,1
G,v1,0
G,v6,0
G,v7,0
G,v4,6
G,v10,1
G,v9,1
H,v1,0
H,v2,0
G,v5,0
H,v4,1
H,v5,4
H,v6,5
H,v7,1
G,v8,1
H,v3,1
H,v10,0
I,v1,2
H,v8,1
H,v9,0
I,v3,0
I,v2,2
I,v5,3
I,v4,3
I,v8,0
I,v6,0
I,v7,0
I,v10,1
J,v2,9
I,v9,0
J,v1,0
J,v5,2
J,v3,5
J,v4,3
J,v8,1
J,v6,0
J,v9,2
J,v10,2
J,v7,2
K,v3,1
K,v1,2
K,v4,0
K,v2,0
K,v7,0
K,v6,4
K,v5,1
K,v8,1
K,v9,0
K,v10,0
L,v1,
