group,variable,value
A,v1,1
A,v2,0
A,v3,2
A,v5,0
A,v7,0
A,v8,3
A,v4,0
A,v10,4
B,v1,5
B,v2,4
B,v3,0
A,v6,0
B,v5,4
B,v6,4
B,v7,1
B,v8,4
B,v4,0
B,v10,3
C,v1,1
C,v2,2
C,v3,2
B,v9,6
C,v6,0
C,v4,3
A,v9,0
C,v8,0
C,v9,0
C,v10,1
D,v1,1
D,v2,2
C,v7,1
C,v5,0
D,v3,4
D,v4,3
D,v5,0
D,v8,2
D,v10,2
D,v7,2
D,v6,0
E,v3,2
E,v4,2
E,v2,4
E,v5,3
D,v9,0
E,v6,0
E,v1,1
E,v10,0
F,v1,0
E,v8,0
F,v2,1
F,v3,0
F,v4,1
E,v9,1
F,v8,0
F,v7,2
E,v7,2
F,v6,8
F,v9,1
F,v5,5
F,v10,3
G,v6,7
G,v5,4
G,v7,6
G,v2,0
G,v1,0
G,v4,1
G,v10,5
G,v3,1
G,v9,11
H,v3,5
H,v1,1
H,v4,10
H,v2,5
G,v8,5
H,v7,2
H,v5,0
H,v6,5
H,v10,4
H,v8,2
I,v1,2
I,v2,3
H,v9,1
I,v3,4
I,v5,1
I,v4,1
I,v8,2
I,v7,1
I,v6,1
I,v10,5
J,v1,0
J,v3,3
I,v9,4
J,v4,1
J,v2,1
J,v5,0
J,v8,0
J,v6,0
J,v7,0
J,v10,2
K,v2,2
J,v9,5
K,v4,0
K,v1,3
K,v6,2
K,v7,0
K,v8,1
K,v9,0
K,v5,0
K,v10,2
L,v2,4
L,v3,0
L,v1,6
L,v4,4
L,v5,1
L,v6,2
K,v3,2
L,v9,1
L,v7,1
L,v10,1
M,v3,3
M,v1,0
L,v8,6
M,v4,0
M,v2,0
M,v6,1
M,v5,0
M,v8,2
M,v9,1
M,v10,0
N,v2,0
N,v1,1
N,v4,0
M,v7,3
N,v5,0
N,v3,0
N,v7,0
N,v6,1
N,v8,1
O,v1,0
N,v10,1
N,v9,1
O,v2,0
O,v3,0
O,v5,0
O,v4,2
O,v6,0
O,v7,1
O,v9,0
O,v10,1
O,v8,0
P,v2,0
P,v1,0
P,v3,1
P,v4,0
P,v5,
