group,variable,value
A,v2,25
A,v1,35
A,v3,23
A,v4,23
A,v5,37
A,v6,28
A,v7,20
A,v8,34
A,v9,31
A,v10,23
B,v1,23
B,v4,25
B,v2,26
B,v6,29
B,v8,42
B,v7,32
B,v3,38
B,v10,32
B,v5,23
B,v9,39
C,v2,24
C,v1,44
C,v5,41
C,v6,52
C,v3,23
C,v4,23
C,v10,29
C,v9,27
C,v8,33
D,v1,33
D,v3,25
D,v4,36
D,v5,23
C,v7,28
D,v7,32
D,v6,23
D,v9,26
D,v2,30
D,v10,24
E,v3,35
E,v2,36
D,v8,25
E,v5,27
E,v1,26
E,v6,21
E,v4,22
E,v10,26
E,v9,59
F,v1,37
F,v2,32
F,v4,23
E,v7,17
F,v3,41
F,v5,19
F,v7,36
F,v8,34
F,v9,28
F,v10,28
F,v6,33
G,v4,19
G,v2,42
G,v3,24
E,v8,24
G,v6,18
G,v7,43
G,v5,17
G,v1,35
G,v10,21
H,v1,26
H,v3,30
G,v9,60
H,v4,32
H,v5,26
H,v6,37
G,v8,35
H,v8,20
H,v9,26
H,v10,35
H,v2,21
H,v7,27
I,v2,24
I,v4,38
I,v5,22
I,v3,23
I,v6,12
I,v7,40
I,v10,20
I,v1,26
I,v8,28
J,v2,24
J,v1,19
I,v9,31
J,v3,30
J,v7,50
J,v5,23
J,v4,34
J,v6,74
J,v10,18
K,v2,30
J,v9,21
J,v8,32
K,v4,41
K,v5,30
K,v3,29
K,v7,32
K,v6,24
K,v8,24
K,v1,42
K,v10,23
K,v9,31
L,v3,34
L,v1,47
L,v4,28
L,v2,24
L,v7,26
L,v5,28
L,v9,21
L,v10,25
L,v8,21
M,v2,21
M,v3,22
M,v1,27
M,v5,24
M,v6,26
M,v7,40
M,v4,24
M,v9,25
L,v6,42
M,v10,47
N,v1,22
N,v3,35
N,v2,34
N,v5,23
N,v6,40
M,v8,30
N,v4,21
N,v9,15
N,v10,28
N,v7,43
O,v1,22
N,v8,34
O,v3,25
O,v4,27
O,v6,23
O,v5,19
O,v2,33
O,v7,27
O,v10,39
P,v3,28
P,v1,23
P,v2,41
P,v4,28
P,v5,29
P,v6,31
O,v8,29
P,v8,26
P,v9,23
O,v9,30
P,v7,46
P,v10,24
R,v2,35
R,v1,39
R,v4,32
R,v3,28
R,v5,
