group,variable,value
A,v1,1
A,v3,0
A,v2,0
A,v4,0
A,v7,0
A,v5,3
A,v6,2
A,v10,0
A,v8,1
B,v1,0
B,v3,0
A,v9,0
B,v5,0
B,v6,0
B,v2,0
B,v7,2
B,v4,1
C,v1,0
B,v10,0
B,v9,0
C,v2,1
C,v5,3
C,v3,3
C,v4,2
C,v6,2
C,v8,7
B,v8,3
C,v10,1
D,v1,1
D,v2,3
C,v9,2
C,v7,1
D,v5,4
D,v6,7
D,v7,5
D,v4,5
D,v8,5
D,v10,2
D,v3,7
E,v1,3
E,v2,0
E,v4,0
E,v5,2
D,v9,5
E,v8,0
E,v6,1
E,v7,0
E,v10,0
F,v1,0
E,v9,0
F,v2,1
F,v4,1
F,v5,6
F,v6,2
F,v3,0
F,v8,2
F,v7,0
F,v10,1
G,v2,2
G,v1,1
G,v3,3
G,v4,0
E,v3,0
F,v9,1
G,v7,0
G,v5,1
G,v8,0
H,v1,0
G,v10,5
G,v6,1
G,v9,0
H,v3,2
H,v2,0
H,v6,1
H,v7,4
H,v4,2
H,v8,0
H,v10,0
H,v5,1
H,v9,0
I,v2,1
I,v3,0
I,v1,1
I,v6,1
I,v5,1
I,v4,1
I,v9,2
I,v10,2
J,v1,1
I,v7,0
I,v8,0
J,v3,1
J,v4,1
J,v5,1
J,v6,0
J,v8,0
J,v2,3
J,v10,1
K,v2,2
J,v7,0
K,v4,1
K,v1,3
K,v6,2
K,v3,3
J,v9,4
K,v5,1
K,v8,0
K,v9,
K,v7,0
