group,variable,value
A,v3,0
A,v4,1
A,v7,1
A,v5,1
A,v8,0
A,v10,2
B,v1,0
A,v9,1
A,v6,1
B,v2,0
B,v5,0
B,v3,1
B,v7,1
B,v6,0
B,v8,0
B,v10,5
B,v9,1
C,v1,1
B,v4,0
C,v4,4
C,v6,1
C,v3,0
C,v2,0
C,v8,0
C,v9,0
C,v10,0
D,v1,0
D,v2,1
D,v3,2
D,v4,0
C,v7,2
C,v5,1
D,v5,1
D,v7,1
D,v10,1
D,v9,1
E,v1,2
D,v8,2
E,v2,0
E,v5,2
E,v4,2
E,v3,3
E,v6,0
E,v8,1
E,v9,1
E,v10,0
D,v6,2
F,v2,1
F,v3,1
E,v7,1
F,v4,1
F,v6,2
F,v7,1
F,v1,0
F,v5,0
F,v10,2
F,v8,0
G,v2,1
G,v3,1
G,v1,1
G,v4,0
G,v6,0
G,v8,1
G,v5,3
F,v9,2
G,v10,0
G,v9,0
H,v1,1
H,v2,1
G,v7,1
H,v5,0
H,v6,0
H,v4,0
H,v7,0
H,v3,0
H,v10,1
I,v1,1
I,v2,0
H,v8,1
I,v3,0
I,v5,1
H,v9,2
I,v4,0
I,v6,1
I,v7,0
I,v9,
I,v8,1
