group,variable,value
A,v1,4
A,v3,2
A,v6,0
A,v2,4
A,v5,2
A,v8,1
A,v7,1
A,v10,1
A,v9,0
B,v2,1
B,v3,1
B,v1,0
B,v5,1
B,v6,3
B,v7,1
B,v4,0
A,v4,4
B,v10,3
C,v1,0
B,v8,0
C,v2,0
C,v4,0
C,v3,2
C,v6,2
B,v9,2
C,v8,1
C,v5,1
C,v10,2
D,v1,0
D,v2,5
C,v9,1
D,v3,1
C,v7,0
D,v6,1
D,v5,3
D,v4,0
D,v7,0
D,v8,0
E,v2,4
D,v10,7
D,v9,2
E,v1,5
E,v3,3
E,v6,6
E,v5,4
E,v8,1
E,v9,2
E,v7,4
E,v10,1
F,v2,2
F,v3,0
F,v1,2
F,v4,0
F,v6,4
F,v8,2
F,v5,0
E,v4,4
F,v10,0
G,v1,1
F,v7,1
G,v2,1
G,v3,0
G,v5,1
G,v4,1
G,v7,3
G,v8,1
G,v9,2
G,v10,1
H,v1,0
F,v9,2
G,v6,1
H,v4,2
H,v5,2
H,v3,0
H,v2,0
H,v6,2
H,v9,0
I,v1,1
H,v10,0
I,v2,1
I,v3,1
H,v7,0
I,v4,1
I,v6,2
H,v8,1
I,v8,0
I,v7,0
I,v10,0
I,v5,2
I,v9,0
J,v2,1
J,v3,1
J,v4,1
J,v1,0
J,v5,2
J,v8,1
J,v6,1
J,v10,2
J,v9,2
K,v2,3
K,v1,4
K,v3,1
K,v4,1
K,v6,0
K,v5,1
K,v7,1
K,v8,3
K,v10,3
K,v9,1
L,v2,0
L,v1,1
L,v4,0
J,v7,2
L,v3,0
L,v5,1
L,v6,
