group,variable,value
A,v2,31
A,v1,42
A,v3,36
A,v7,38
A,v6,28
A,v4,19
A,v5,33
A,v10,40
B,v1,31
A,v8,32
B,v3,32
B,v4,81
A,v9,26
B,v2,29
B,v6,30
B,v5,24
B,v8,30
B,v10,38
C,v1,28
B,v7,37
C,v2,51
C,v4,22
C,v5,28
C,v3,32
C,v6,16
C,v8,25
B,v9,54
C,v10,28
D,v1,17
D,v2,24
C,v9,20
C,v7,22
D,v5,17
D,v6,41
D,v3,29
D,v4,25
D,v9,16
D,v10,27
D,v8,21
D,v7,70
E,v1,40
E,v2,35
E,v3,34
E,v4,49
E,v7,18
E,v6,22
E,v9,45
E,v10,34
E,v8,50
E,v5,20
F,v3,33
F,v4,28
F,v5,26
F,v2,19
F,v6,22
F,v1,45
F,v9,21
F,v10,24
G,v1,22
F,v8,22
F,v7,41
G,v3,30
G,v5,27
G,v2,64
G,v6,19
G,v8,48
G,v4,28
G,v10,18
G,v7,18
H,v1,19
H,v3,21
G,v9,26
H,v4,19
H,v5,18
H,v6,31
H,v8,29
H,v7,19
H,v10,32
I,v1,29
I,v2,30
H,v2,27
H,v9,32
I,v6,41
I,v5,26
I,v7,24
I,v8,10
I,v4,35
I,v3,56
I,v9,47
J,v1,50
I,v10,25
J,v4,28
J,v3,28
J,v2,36
J,v9,40
J,v6,28
J,v5,18
J,v10,21
J,v7,46
K,v1,23
K,v4,21
J,v8,25
K,v2,24
K,v5,23
K,v7,69
K,v6,27
K,v3,36
K,v8,20
K,v9,29
K,v10,22
L,v1,38
L,v2,
