group,variable,value
A,v1,1
A,v2,0
A,v3,0
A,v4,0
A,v7,4
A,v8,3
A,v10,3
A,v6,1
B,v1,0
B,v2,1
B,v3,2
A,v9,0
A,v5,0
B,v6,0
B,v5,0
B,v7,0
B,v9,1
B,v10,1
B,v8,0
C,v1,0
C,v2,4
C,v4,3
C,v5,4
C,v3,1
C,v7,3
C,v8,3
C,v6,0
C,v10,1
C,v9,2
D,v2,1
D,v1,1
D,v4,3
D,v5,2
D,v6,1
D,v3,5
D,v7,1
D,v8,1
D,v10,0
E,v2,2
B,v4,1
D,v9,1
E,v4,1
E,v5,1
E,v3,5
E,v1,0
E,v8,7
E,v7,3
E,v10,3
E,v9,1
F,v1,1
F,v3,1
F,v4,0
E,v6,8
F,v5,1
F,v6,2
F,v2,1
F,v8,6
G,v1,4
F,v10,5
F,v9,7
G,v2,2
G,v4,2
G,v5,6
F,v7,0
G,v6,6
G,v7,6
G,v8,3
G,v10,3
G,v3,5
G,v9,2
H,v3,1
H,v4,0
H,v5,2
H,v6,7
H,v1,4
H,v8,2
H,v9,0
H,v2,5
H,v10,0
H,v7,0
I,v1,4
I,v3,2
I,v2,3
I,v5,0
I,v4,1
I,v8,0
I,v7,0
I,v10,0
I,v6,3
J,v1,1
I,v9,0
J,v4,0
J,v2,5
J,v5,1
J,v3,1
J,v7,0
J,v6,2
J,v10,0
J,v9,0
K,v1,0
J,v8,0
K,v3,1
K,v2,1
K,v5,0
K,v6,4
K,v7,2
K,v4,1
K,v8,5
K,v10,5
K,v9,0
L,v1,0
L,v3,1
L,v5,2
L,v4,1
L,v2,2
L,v8,5
L,v6,8
L,v10,3
L,v7,5
M,v2,1
M,v3,1
L,v9,4
M,v4,1
M,v6,0
M,v5,1
M,v9,3
M,v7,0
M,v10,2
N,v1,1
M,v1,3
M,v8,0
N,v2,2
N,v3,0
N,v6,0
N,v4,0
N,v7,2
N,v5,1
N,v8,5
N,v9,1
N,v10,
