group,variable,value
A,v4,0
A,v5,0
A,v6,2
A,v9,0
A,v10,1
B,v1,0
A,v8,0
B,v2,0
B,v4,0
B,v3,0
A,v7,3
B,v7,1
B,v8,1
B,v5,1
B,v10,1
C,v1,5
C,v2,0
B,v9,1
C,v3,1
C,v5,0
C,v6,0
C,v7,3
C,v4,0
B,v6,1
C,v10,2
D,v1,0
D,v2,0
C,v8,1
D,v3,0
D,v5,0
C,v9,1
D,v6,0
D,v8,0
D,v4,1
D,v10,0
D,v9,0
D,v7,1
E,v4,1
E,v3,0
E,v5,4
E,v1,2
E,v2,0
E,v6,0
E,v9,1
E,v10,1
E,v7,2
F,v3,1
F,v2,0
F,v4,0
F,v1,0
E,v8,1
F,v5,2
F,v7,2
F,v9,0
G,v1,7
F,v10,7
F,v6,2
F,v8,2
G,v5,2
G,v6,2
G,v4,2
G,v3,4
G,v8,4
G,v9,2
G,v10,1
G,v2,0
H,v3,0
H,v2,0
H,v4,2
G,v7,5
H,v1,0
H,v7,5
H,v8,4
H,v5,1
H,v10,3
I,v1,0
I,v3,4
I,v2,1
H,v9,0
H,v6,0
I,v5,1
I,v6,4
I,v4,3
I,v9,2
I,v7,1
I,v8,0
I,v10,0
J,v1,0
J,v2,0
J,v3,1
J,v4,0
J,v7,1
J,v5,2
J,v6,1
J,v9,1
J,v8,2
K,v1,0
J,v10,0
K,v2,0
K,v4,0
K,v5,0
K,v3,0
K,v6,4
K,v7,2
K,v8,
