group,variable,value
A,v1,1
A,v2,1
A,v3,0
A,v4,1
A,v6,0
A,v8,0
A,v10,0
A,v7,0
A,v5,1
B,v1,4
B,v3,3
B,v4,2
A,v9,0
B,v2,2
B,v7,2
B,v8,1
B,v5,9
B,v10,3
B,v6,0
C,v2,6
B,v9,7
C,v1,0
C,v3,2
C,v5,3
C,v4,4
C,v8,3
C,v9,1
C,v10,1
C,v6,1
D,v3,0
D,v2,1
C,v7,1
D,v4,1
D,v6,1
D,v7,0
D,v5,2
D,v9,0
D,v10,2
E,v1,0
E,v2,0
D,v8,3
D,v1,1
E,v5,0
E,v3,0
E,v4,0
E,v8,0
E,v9,0
E,v10,0
F,v1,0
F,v2,2
F,v3,0
E,v6,0
F,v4,0
F,v5,5
E,v7,0
F,v7,1
F,v9,1
F,v10,1
F,v6,1
G,v1,2
G,v3,2
G,v4,0
G,v2,0
G,v5,0
G,v6,0
G,v8,8
G,v9,0
G,v10,0
G,v7,0
H,v1,1
H,v3,1
H,v2,0
F,v8,0
H,v6,2
H,v4,1
H,v8,2
H,v9,2
I,v1,0
H,v10,0
H,v5,0
I,v3,4
I,v2,1
H,v7,3
I,v5,3
I,v4,0
I,v8,0
I,v7,1
J,v1,2
I,v6,0
I,v9,1
I,v10,3
J,v3,1
J,v2,2
J,v4,1
J,v6,4
J,v5,1
J,v8,3
J,v9,1
K,v1,2
J,v10,0
K,v2,0
K,v4,0
J,v7,2
K,v5,0
K,v7,0
K,v3,0
K,v9,0
K,v6,1
L,v1,2
K,v10,2
L,v3,3
L,v4,3
L,v5,0
L,v6,0
K,v8,0
L,v8,0
L,v7,0
L,v10,0
L,v9,1
M,v1,1
M,v3,0
L,v2,1
M,v2,2
M,v4,4
M,v5,
