group,variable,value
A,v1,1
A,v2,1
A,v3,0
A,v4,0
A,v5,0
A,v7,1
A,v8,0
A,v9,0
A,v10,0
B,v2,0
B,v3,0
A,v6,2
B,v4,0
B,v1,0
B,v7,1
B,v8,1
B,v5,3
B,v10,0
B,v9,1
C,v2,1
B,v6,0
C,v4,0
C,v1,0
C,v5,0
C,v3,1
C,v6,0
C,v7,1
C,v10,0
D,v1,0
D,v2,0
D,v3,0
C,v9,0
D,v4,1
C,v8,1
D,v6,1
D,v8,0
D,v7,0
D,v10,2
D,v5,0
E,v2,1
E,v1,0
D,v9,1
E,v3,0
E,v6,0
E,v7,0
E,v4,4
E,v5,0
E,v9,0
E,v10,0
F,v2,0
F,v3,1
E,v8,0
F,v4,1
F,v7,0
F,v6,1
F,v8,0
F,v5,1
F,v10,1
G,v1,1
G,v2,6
F,v1,0
G,v3,1
G,v4,1
G,v6,0
G,v5,1
G,v8,5
G,v9,1
G,v10,0
F,v9,1
H,v2,3
G,v7,1
H,v3,1
H,v5,0
H,v1,7
H,v6,0
H,v4,0
H,v9,0
H,v10,0
H,v7,1
I,v1,1
I,v3,0
H,v8,0
I,v2,0
I,v5,0
I,v4,0
I,v8,2
I,v6,0
I,v10,2
I,v7,2
J,v1,1
J,v2,4
J,v4,2
J,v5,1
I,v9,2
J,v6,3
J,v7,0
J,v3,4
J,v8,1
J,v10,0
K,v2,2
J,v9,0
K,v4,1
K,v3,1
K,v5,3
K,v6,0
K,v7,3
K,v9,1
K,v1,0
K,v10,3
L,v2,5
L,v1,10
L,v4,8
L,v3,2
L,v5,4
L,v7,7
K,v8,1
L,v6,2
L,v9,1
L,v10,0
M,v1,0
M,v4,0
L,v8,2
M,v5,1
M,v6,1
M,v2,2
M,v3,2
M,v7,2
M,v9,0
M,v8,1
M,v10,0
N,v2,0
N,v1,0
N,v3,0
N,v6,0
N,v7,0
N,v4,1
N,v5,1
N,v9,0
N,v10,1
N,v8,0
O,v1,0
O,v2,0
O,v3,0
O,v4,0
O,v5,1
O,v6,
