group,variable,value
A,v1,2
A,v3,3
A,v4,2
A,v6,0
A,v7,1
A,v8,2
A,v9,3
A,v10,2
A,v2,3
B,v2,4
B,v3,0
B,v1,2
B,v4,0
A,v5,3
B,v6,0
B,v7,3
B,v8,0
B,v10,0
B,v5,1
C,v1,0
C,v2,4
B,v9,5
C,v5,0
C,v6,1
C,v7,2
C,v4,3
C,v8,1
C,v10,3
D,v1,1
C,v9,1
D,v3,1
D,v5,2
C,v3,2
D,v4,0
D,v7,0
D,v2,1
D,v10,3
D,v6,1
E,v1,3
E,v2,4
D,v8,3
D,v9,1
E,v3,7
E,v5,1
E,v6,0
E,v8,4
E,v4,4
E,v10,0
E,v7,5
F,v1,5
F,v2,0
E,v9,7
F,v4,0
F,v6,1
F,v7,4
F,v5,2
F,v3,0
F,v10,0
G,v1,0
F,v8,2
G,v2,0
G,v3,0
G,v6,6
G,v4,2
F,v9,1
G,v7,6
G,v10,5
G,v9,5
G,v8,4
H,v2,4
H,v3,4
H,v4,2
H,v1,5
G,v5,5
H,v7,2
H,v5,4
H,v9,1
H,v10,2
I,v2,1
I,v1,4
I,v3,1
H,v6,1
H,v8,2
I,v6,1
I,v4,0
I,v5,0
I,v8,0
I,v10,0
J,v1,1
I,v9,1
J,v3,2
J,v4,0
I,v7,2
J,v6,0
J,v2,1
J,v5,0
J,v8,0
J,v7,0
K,v1,0
J,v10,0
J,v9,0
K,v4,3
K,v3,0
K,v6,0
K,v5,0
K,v8,1
K,v7,0
K,v10,1
L,v1,0
K,v2,0
L,v2,1
L,v3,0
L,v5,2
K,v9,1
L,v4,1
L,v8,0
L,v7,0
L,v6,0
L,v10,1
L,v9,0
M,v1,0
M,v2,0
M,v4,0
M,v6,2
M,v8,0
M,v5,1
M,v7,4
M,v3,0
M,v10,0
N,v2,0
N,v1,1
M,v9,2
N,v3,0
N,v5,1
N,v6,2
N,v8,0
N,v4,0
N,v10,0
N,v9,0
O,v1,1
N,v7,1
O,v3,1
O,v4,0
O,v2,0
O,v5,0
O,v6,0
O,v7,
