group,variable,value
A,v1,0
A,v2,0
A,v4,2
A,v7,1
A,v5,0
A,v6,1
A,v9,0
A,v3,0
A,v10,1
B,v2,4
B,v3,1
B,v1,0
A,v8,0
B,v5,0
B,v4,0
B,v6,1
B,v7,2
B,v10,2
C,v1,1
B,v8,0
B,v9,2
C,v2,1
C,v5,0
C,v4,0
C,v7,1
C,v8,0
C,v6,1
C,v10,1
D,v1,1
D,v2,1
C,v9,1
D,v3,3
D,v5,0
D,v6,0
D,v4,0
D,v7,1
D,v9,0
D,v8,0
D,v10,0
E,v2,0
E,v3,0
E,v1,0
E,v5,0
E,v7,1
E,v6,1
C,v3,3
E,v4,0
E,v10,0
E,v9,0
F,v2,0
E,v8,1
F,v4,1
F,v5,0
F,v1,0
F,v6,1
F,v7,1
F,v9,0
F,v10,3
F,v8,0
F,v3,0
G,v3,2
G,v4,1
G,v2,0
G,v5,5
G,v7,0
G,v6,0
G,v8,10
G,v1,2
G,v10,0
H,v1,1
H,v3,0
H,v4,0
G,v9,0
H,v7,1
H,v2,1
H,v8,1
H,v9,0
H,v10,1
H,v5,0
H,v6,1
I,v1,1
I,v3,3
I,v2,0
I,v4,1
I,v6,1
I,v5,1
I,v9,1
I,v7,1
I,v8,1
I,v10,0
J,v1,0
J,v3,0
J,v2,0
J,v6,0
J,v7,0
J,v4,1
J,v5,2
J,v10,5
J,v9,3
K,v1,1
J,v8,1
K,v2,0
K,v5,0
K,v7,1
K,v4,0
K,v6,0
K,v8,0
K,v9,0
L,v1,0
K,v3,0
K,v10,1
L,v4,0
L,v2,0
L,v6,0
L,v3,0
L,v7,2
L,v8,1
L,v5,0
L,v10,2
M,v1,2
M,v3,6
M,v2,0
M,v4,2
L,v9,1
M,v5,0
M,v8,0
M,v9,1
M,v10,0
M,v7,2
N,v1,1
M,v6,0
N,v2,1
N,v3,
