group,variable,value
A,v1,35
A,v2,21
A,v3,25
A,v5,28
A,v4,36
A,v7,21
A,v8,19
A,v10,24
A,v6,38
B,v2,19
B,v3,26
A,v9,32
B,v1,41
B,v4,29
B,v5,25
B,v8,24
B,v9,22
B,v10,23
B,v6,27
B,v7,33
C,v2,28
C,v3,22
C,v5,73
C,v6,20
C,v4,21
C,v1,28
C,v9,27
C,v7,38
C,v10,30
D,v2,24
C,v8,21
D,v3,24
D,v5,22
D,v1,37
D,v7,18
D,v8,31
D,v9,30
D,v10,21
D,v6,39
E,v1,41
E,v3,33
E,v4,45
D,v4,22
E,v5,23
E,v7,22
E,v6,38
E,v8,23
E,v10,20
F,v1,25
F,v2,31
E,v9,47
E,v2,24
F,v5,47
F,v6,21
F,v4,32
F,v7,24
F,v8,30
F,v10,39
F,v9,17
G,v3,24
G,v2,40
G,v1,23
G,v4,29
G,v5,30
F,v3,21
G,v6,31
G,v9,27
G,v10,29
G,v8,27
H,v2,22
H,v3,16
G,v7,23
H,v4,19
H,v6,17
H,v7,31
H,v5,30
H,v8,26
H,v10,21
I,v1,16
H,v9,24
H,v1,20
I,v3,25
I,v5,22
I,v6,25
I,v4,53
I,v2,30
I,v7,43
I,v9,38
I,v8,27
J,v1,22
I,v10,26
J,v4,27
J,v3,24
J,v6,24
J,v2,29
J,v8,42
J,v9,22
J,v7,36
J,v10,20
K,v1,25
K,v2,27
K,v4,24
J,v5,25
K,v7,33
K,v6,29
K,v3,23
K,v5,25
K,v8,23
K,v9,
