group,variable,value
A,v2,22
A,v6,22
A,v7,26
A,v10,40
A,v4,31
A,v5,30
A,v8,23
B,v2,48
B,v3,15
B,v1,22
A,v9,28
B,v4,19
B,v7,32
B,v8,35
B,v6,19
B,v10,41
B,v5,17
C,v2,20
C,v1,23
C,v3,30
C,v5,23
C,v4,25
C,v7,23
B,v9,17
C,v8,21
D,v1,16
C,v10,23
D,v2,26
D,v3,24
C,v9,23
D,v5,42
D,v4,22
D,v7,31
C,v6,36
D,v9,24
E,v1,25
D,v10,18
D,v8,44
E,v3,37
E,v2,24
E,v5,30
E,v6,34
D,v6,18
E,v9,22
E,v7,24
E,v10,20
E,v8,28
F,v3,33
E,v4,21
F,v2,30
F,v5,22
F,v6,27
F,v7,34
F,v4,26
F,v1,25
F,v10,17
G,v1,26
G,v2,20
F,v9,26
F,v8,23
G,v5,38
G,v6,51
G,v7,36
G,v4,33
G,v8,20
G,v10,22
H,v1,23
G,v9,25
H,v2,20
H,v4,19
H,v5,19
G,v3,38
H,v6,29
H,v7,23
H,v9,32
H,v10,28
I,v1,33
H,v3,30
I,v2,32
H,v8,30
I,v3,20
I,v4,22
I,v7,24
I,v8,28
I,v9,18
I,v10,25
I,v6,26
I,v5,16
J,v1,38
J,v3,25
J,v2,32
J,v6,24
J,v4,19
J,v5,23
J,v7,21
J,v8,30
J,v9,34
J,v10,27
K,v3,19
K,v2,32
K,v1,18
K,v6,24
K,v4,26
K,v9,26
K,v7,20
K,v10,25
K,v5,28
L,v2,137
K,v8,17
L,v3,38
L,v4,20
L,v1,33
L,v6,36
L,v7,26
L,v8,23
L,v9,40
L,v10,19
M,v1,24
M,v3,21
M,v2,30
M,v5,21
M,v4,22
M,v7,38
M,v8,25
M,v9,31
L,v5,26
M,v6,25
M,v10,36
N,v3,23
N,v4,38
N,v2,25
N,v6,18
N,v1,22
N,v7,44
N,v8,24
N,v5,31
N,v10,32
O,v2,22
O,v3,25
O,v1,24
O,v4,22
O,v6,20
O,v5,20
N,v9,18
O,v7,23
O,v10,36
O,v9,26
P,v2,25
P,v1,23
P,v3,44
P,v4,43
O,v8,25
P,v7,40
P,v6,48
P,v8,26
P,v5,32
P,v10,28
P,v9,21
R,v3,16
R,v2,27
R,v4,21
R,v1,22
R,v5,27
R,v7,33
R,v8,22
R,v10,36
R,v9,33
undefined,v1,46
undefined,v2,26
R,v6,37
undefined,v3,25
undefined,v5,22
undefined,v7,48
undefined,v6,22
undefined,v9,32
undefined,v4,28
undefined,v10,36
undefined,v2,21
undefined,v3,14
undefined,v1,41
undefined,v8,27
undefined,v5,
undefined,v4,78
