group,variable,value
A,v1,0
A,v3,1
A,v2,1
A,v5,2
A,v7,1
A,v6,2
A,v4,0
A,v10,2
B,v1,1
A,v9,1
B,v2,0
B,v4,1
B,v5,1
B,v3,1
A,v8,1
B,v7,3
B,v9,1
B,v10,0
B,v6,0
C,v2,0
B,v8,2
C,v3,1
C,v5,1
C,v6,2
C,v1,0
C,v7,0
C,v4,0
C,v10,1
D,v1,0
D,v2,0
C,v8,0
D,v3,2
D,v6,0
C,v9,0
D,v4,0
D,v8,0
D,v7,0
D,v10,0
E,v1,0
E,v2,0
D,v5,0
E,v4,0
E,v5,1
E,v3,0
D,v9,1
E,v7,2
E,v10,2
E,v9,1
F,v1,2
E,v8,3
F,v2,0
F,v4,0
F,v3,0
F,v6,0
F,v7,1
F,v9,0
F,v8,5
F,v10,0
G,v1,0
G,v2,0
G,v3,2
G,v4,0
G,v5,2
G,v6,0
G,v7,2
G,v8,1
G,v9,2
G,v10,2
H,v1,1
F,v5,0
H,v2,1
E,v6,0
H,v3,1
H,v5,1
H,v4,0
H,v8,2
H,v9,2
H,v7,1
H,v6,1
I,v1,0
H,v10,1
I,v2,
