group,variable,value
A,v1,0
A,v3,0
A,v2,0
A,v5,0
A,v4,0
A,v7,2
A,v9,0
A,v10,0
B,v1,3
A,v8,0
A,v6,3
B,v2,0
B,v5,0
B,v6,13
B,v3,0
B,v4,1
B,v9,0
B,v10,1
B,v8,0
B,v7,3
C,v1,4
C,v3,4
C,v4,6
C,v2,5
C,v7,4
C,v8,5
C,v5,2
C,v10,1
C,v9,4
C,v6,9
D,v3,1
D,v4,2
D,v1,2
D,v2,3
D,v5,2
D,v7,5
D,v8,6
D,v10,6
E,v1,1
E,v2,0
E,v3,1
D,v9,4
E,v5,1
D,v6,3
E,v6,1
E,v4,2
E,v7,2
E,v10,0
F,v1,0
F,v2,3
E,v8,2
E,v9,0
F,v5,2
F,v3,1
F,v6,0
F,v4,1
F,v9,1
F,v10,0
F,v8,2
F,v7,4
G,v3,0
G,v5,0
G,v1,0
G,v4,0
G,v7,0
G,v9,1
G,v6,0
G,v10,0
H,v1,2
H,v2,0
G,v8,0
H,v4,1
G,v2,0
H,v5,0
H,v7,2
H,v8,6
H,v6,1
H,v10,2
I,v1,4
I,v2,1
H,v3,0
H,v9,5
I,v3,1
I,v4,1
I,v7,0
I,v5,1
I,v8,2
I,v6,1
I,v10,0
I,v9,0
J,v1,
