group,variable,value
A,v1,69
A,v2,27
A,v3,33
A,v5,114
A,v7,43
A,v8,55
A,v6,32
A,v10,20
A,v4,51
B,v1,18
A,v9,33
B,v2,22
B,v4,44
B,v3,30
B,v7,28
B,v9,40
B,v5,29
B,v10,20
B,v6,31
C,v2,19
C,v3,22
B,v8,31
C,v5,35
C,v6,29
C,v1,36
C,v4,20
C,v7,23
C,v10,30
D,v1,36
D,v2,39
C,v9,21
D,v4,32
D,v5,36
D,v3,28
C,v8,30
D,v8,26
D,v9,23
D,v10,25
D,v7,25
E,v2,20
E,v3,18
D,v6,34
E,v1,42
E,v6,25
E,v7,20
E,v4,19
E,v9,28
E,v10,22
E,v8,24
F,v1,32
F,v3,23
F,v4,21
F,v5,19
E,v5,48
F,v6,17
F,v8,27
F,v2,28
F,v7,51
F,v10,23
F,v9,25
G,v3,17
G,v2,24
G,v4,24
G,v6,29
G,v8,36
G,v7,40
G,v1,26
G,v10,27
G,v5,30
H,v2,31
G,v9,26
H,v4,29
H,v5,40
H,v1,24
H,v3,27
H,v8,30
H,v7,70
H,v10,39
I,v1,38
I,v2,42
H,v9,29
I,v3,34
I,v5,34
I,v6,36
I,v7,26
I,v4,39
H,v6,32
I,v8,23
I,v9,16
J,v1,22
I,v10,36
J,v4,26
J,v3,32
J,v6,19
J,v2,20
J,v9,31
J,v8,22
J,v10,23
K,v1,30
J,v7,18
K,v3,38
K,v2,26
K,v4,23
K,v6,35
K,v7,32
K,v8,21
K,v5,34
K,v10,17
J,v5,44
L,v2,33
L,v1,20
L,v3,41
L,v5,43
K,v9,19
L,v7,21
L,v8,49
L,v6,41
M,v1,20
L,v9,42
L,v4,30
L,v10,29
M,v3,20
M,v2,32
M,v5,34
M,v4,51
M,v7,28
M,v8,18
M,v10,36
M,v6,27
N,v1,31
N,v3,38
N,v4,26
N,v5,19
N,v2,37
N,v6,54
N,v7,59
N,v9,30
N,v8,34
N,v10,30
O,v2,40
M,v9,31
O,v1,35
O,v4,24
O,v3,23
O,v5,56
O,v6,22
O,v7,
