group,variable,value
A,v4,84
A,v3,24
A,v6,61
A,v8,43
A,v9,25
A,v10,24
A,v5,25
B,v2,42
B,v3,21
B,v4,27
B,v1,24
A,v7,22
B,v6,29
B,v9,32
B,v8,35
B,v10,38
B,v7,39
C,v2,41
C,v4,33
B,v5,48
C,v1,30
C,v6,79
C,v3,32
C,v7,31
C,v8,30
C,v10,31
D,v1,18
C,v9,41
C,v5,68
D,v4,20
D,v2,18
D,v3,32
D,v6,30
D,v8,27
D,v9,28
D,v10,31
D,v5,26
E,v2,29
D,v7,38
E,v4,34
E,v1,20
E,v6,49
E,v3,34
E,v7,26
E,v9,14
E,v10,23
E,v5,20
E,v8,22
F,v3,40
F,v4,70
F,v1,22
F,v5,9
F,v6,34
F,v2,34
F,v8,27
F,v10,15
F,v7,53
F,v9,26
G,v3,21
G,v1,16
G,v5,40
G,v6,18
G,v2,29
G,v7,19
G,v9,27
G,v10,18
G,v4,24
G,v8,19
H,v2,20
H,v4,51
H,v5,20
H,v6,29
H,v7,42
H,v1,19
H,v8,29
H,v10,21
I,v1,41
H,v9,26
H,v3,26
I,v4,51
I,v5,46
I,v6,39
I,v3,47
I,v8,23
I,v9,19
I,v10,18
I,v7,27
J,v2,30
I,v2,28
J,v1,41
J,v4,41
J,v3,23
J,v7,34
J,v5,17
J,v9,45
J,v6,44
J,v10,38
K,v1,32
K,v2,113
K,v4,27
K,v3,34
K,v5,24
J,v8,26
K,v6,22
K,v8,52
K,v10,26
K,v7,27
L,v1,42
L,v3,25
L,v2,23
L,v4,20
K,v9,25
L,v5,29
L,v7,26
L,v9,26
L,v6,30
L,v8,24
M,v1,25
L,v10,33
M,v2,28
M,v4,22
M,v5,30
M,v6,37
M,v7,38
M,v8,49
M,v10,18
M,v9,26
N,v1,27
N,v2,62
N,v5,
M,v3,26
N,v3,28
N,v4,87
