group,variable,value
A,v3,0
A,v2,1
A,v6,3
A,v7,1
A,v4,0
A,v5,0
A,v10,3
A,v9,5
A,v8,0
B,v1,1
B,v2,1
B,v5,1
B,v4,0
B,v6,1
B,v9,0
B,v7,1
B,v10,1
C,v1,0
B,v3,0
C,v2,0
C,v3,1
B,v8,1
C,v6,2
C,v7,0
C,v8,1
C,v9,0
C,v10,0
D,v1,1
C,v4,1
D,v3,1
C,v5,0
D,v2,0
D,v5,0
D,v4,1
D,v7,0
D,v9,0
D,v10,2
D,v6,1
E,v1,1
E,v3,1
D,v8,0
E,v5,1
E,v6,0
E,v2,1
E,v4,0
E,v7,1
E,v10,2
E,v8,0
F,v2,0
F,v3,2
F,v4,0
F,v6,2
F,v5,1
F,v7,0
F,v1,2
F,v10,0
F,v9,0
G,v1,0
F,v8,0
E,v9,0
G,v2,0
G,v3,2
G,v6,0
G,v7,2
G,v5,0
G,v4,1
G,v10,0
H,v1,1
G,v8,0
H,v3,0
G,v9,0
H,v5,3
H,v4,4
H,v2,1
H,v8,1
H,v9,3
H,v7,1
I,v1,1
H,v10,0
I,v3,0
I,v4,5
H,v6,0
I,v2,0
I,v7,2
I,v5,0
I,v9,3
I,v8,4
I,v10,0
I,v6,0
J,v1,1
J,v2,1
J,v3,
