group,variable,value
A,v1,2
A,v2,2
A,v4,1
A,v3,1
A,v7,11
A,v8,15
A,v9,2
A,v10,1
A,v5,4
B,v2,0
B,v3,1
B,v1,1
B,v4,3
B,v6,2
B,v7,1
B,v8,0
A,v6,5
C,v1,1
B,v10,0
C,v2,0
B,v9,0
C,v3,2
C,v4,2
C,v6,2
B,v5,3
C,v5,2
C,v9,1
C,v7,1
C,v10,2
D,v2,0
D,v4,0
C,v8,1
D,v5,1
D,v6,1
D,v7,0
D,v3,0
D,v10,0
D,v8,0
E,v1,2
E,v2,0
D,v1,3
D,v9,1
E,v5,2
E,v4,4
E,v3,2
E,v8,2
E,v9,0
E,v10,0
E,v7,0
E,v6,1
F,v3,0
F,v4,3
F,v2,4
F,v5,0
F,v1,0
F,v6,0
F,v9,0
G,v1,0
F,v10,1
F,v7,0
G,v2,0
G,v5,1
F,v8,1
G,v4,0
G,v6,0
G,v8,4
G,v7,0
G,v10,2
G,v3,8
G,v9,1
H,v1,1
H,v4,0
H,v5,2
H,v7,0
H,v2,0
H,v8,1
H,v9,2
H,v10,4
H,v6,0
I,v1,2
I,v3,0
I,v2,1
H,v3,2
I,v5,3
I,v4,0
I,v8,2
I,v7,10
I,v6,5
I,v10,1
I,v9,1
J,v1,4
J,v4,0
J,v3,0
J,v2,0
J,v7,6
J,v5,3
J,v8,8
J,v9,5
J,v10,2
K,v1,2
J,v6,1
K,v2,4
K,v3,2
K,v6,1
K,v4,1
K,v7,3
K,v5,2
K,v9,1
K,v10,1
L,v1,0
L,v2,0
L,v3,0
K,v8,1
L,v5,0
L,v4,1
L,v8,1
L,v6,0
L,v10,0
L,v7,0
M,v1,6
M,v2,5
M,v3,2
L,v9,1
M,v6,0
M,v4,2
M,v5,0
M,v7,2
M,v10,2
M,v9,0
N,v2,2
N,v1,3
M,v8,0
N,v3,3
N,v4,0
N,v6,
N,v5,1
