group,variable,value
A,v1,29
A,v3,32
A,v2,41
A,v4,50
A,v6,24
A,v8,28
A,v5,22
A,v10,37
A,v9,43
B,v2,42
B,v3,64
A,v7,27
B,v5,27
B,v6,22
B,v4,28
B,v9,27
B,v7,26
B,v10,31
B,v1,34
C,v2,24
C,v3,32
B,v8,27
C,v4,23
C,v1,25
C,v5,24
C,v7,25
C,v8,18
D,v1,34
C,v10,25
C,v9,19
D,v3,24
D,v4,48
D,v5,28
C,v6,19
D,v6,63
D,v9,47
D,v7,22
D,v10,25
D,v8,15
E,v2,16
E,v3,16
D,v2,61
E,v5,21
E,v6,68
E,v7,24
E,v8,30
E,v9,42
E,v10,30
F,v2,49
E,v1,33
F,v3,22
F,v4,15
F,v1,20
E,v4,39
F,v7,36
F,v5,20
F,v9,40
F,v10,26
F,v8,22
F,v6,31
G,v3,23
G,v1,19
G,v5,27
G,v6,26
G,v2,22
G,v7,24
G,v9,35
G,v10,28
G,v4,23
G,v8,30
H,v1,24
H,v4,102
H,v2,26
H,v5,28
H,v7,34
H,v6,76
H,v3,31
H,v10,35
I,v1,29
H,v8,41
H,v9,38
I,v3,26
I,v5,25
I,v6,22
I,v2,20
I,v4,22
I,v9,31
I,v7,34
I,v8,38
J,v1,35
I,v10,40
J,v4,26
J,v3,33
J,v7,50
J,v2,23
J,v6,28
J,v5,21
J,v10,32
J,v8,27
K,v2,43
J,v9,25
K,v3,32
K,v4,21
K,v6,27
K,v5,40
K,v7,28
K,v1,28
K,v10,153
K,v9,33
L,v1,24
L,v2,25
L,v4,74
L,v3,27
L,v5,31
L,v7,27
K,v8,2
L,v6,27
L,v9,34
M,v2,23
L,v8,34
L,v10,31
M,v4,30
M,v3,26
M,v7,42
M,v6,24
M,v8,29
M,v9,34
M,v10,28
N,v1,37
N,v2,27
N,v3,22
N,v4,31
N,v5,19
N,v6,18
M,v5,20
N,v7,24
N,v8,23
N,v9,25
N,v10,23
O,v2,29
O,v1,32
O,v3,37
O,v4,26
O,v5,40
O,v7,22
O,v8,21
O,v6,13
O,v10,24
M,v1,24
O,v9,40
P,v3,20
P,v2,34
P,v5,39
P,v1,26
P,v7,23
P,v4,28
P,v9,22
P,v8,25
P,v10,27
R,v1,28
R,v4,80
R,v3,44
R,v5,32
R,v6,39
R,v7,27
R,v9,77
R,v8,22
R,v10,32
R,v2,19
undefined,v1,38
undefined,v2,26
undefined,v3,26
P,v6,44
undefined,v4,27
undefined,v5,39
undefined,v6,25
undefined,v9,18
undefined,v8,32
undefined,v10,37
undefined,v7,58
undefined,v3,28
undefined,v1,38
undefined,v2,39
undefined,v4,19
undefined,v6,24
undefined,v7,33
undefined,v8,22
undefined,v9,42
undefined,v10,19
undefined,v1,17
undefined,v3,20
undefined,v4,26
undefined,v5,22
undefined,v6,25
undefined,v7,19
undefined,v8,49
undefined,v5,41
undefined,v10,22
undefined,v1,17
undefined,v9,34
undefined,v2,32
undefined,v3,23
undefined,v2,39
undefined,v6,16
undefined,v5,23
undefined,v4,19
undefined,v7,
