group,variable,value
A,v3,20
A,v4,28
A,v2,26
A,v6,20
A,v8,23
A,v9,77
A,v10,32
B,v1,35
B,v2,27
A,v5,31
B,v3,19
B,v4,26
B,v6,28
B,v7,39
B,v8,26
A,v7,15
B,v10,26
B,v5,26
C,v2,24
C,v3,27
C,v4,28
B,v9,28
C,v5,29
C,v7,21
C,v8,16
C,v6,24
C,v10,23
D,v1,14
D,v2,17
C,v9,22
C,v1,35
D,v3,25
D,v5,19
D,v6,18
D,v4,14
D,v8,19
D,v10,30
E,v1,28
E,v2,26
E,v3,20
D,v7,27
E,v5,57
E,v6,30
E,v7,21
E,v4,82
E,v9,33
E,v10,19
D,v9,21
F,v1,68
E,v8,36
F,v2,24
F,v5,22
F,v4,16
F,v7,34
F,v8,31
F,v3,19
F,v10,22
F,v9,31
G,v2,34
F,v6,18
G,v1,20
G,v5,27
G,v4,26
G,v6,28
G,v8,26
G,v7,26
G,v10,21
H,v2,30
H,v1,34
H,v3,17
G,v3,19
H,v4,22
H,v6,17
H,v7,34
H,v8,18
H,v10,17
H,v5,38
I,v1,14
I,v2,24
G,v9,22
I,v4,38
H,v9,26
I,v6,44
I,v7,34
I,v8,21
I,v10,21
I,v5,24
I,v3,27
J,v1,32
J,v2,32
I,v9,20
J,v5,19
J,v4,18
J,v7,25
J,v6,18
J,v8,38
J,v9,43
J,v10,23
J,v3,25
K,v1,50
K,v2,69
K,v3,25
K,v6,23
K,v5,23
K,v7,26
K,v4,27
K,v8,23
K,v9,
