group,variable,value
A,v2,28
A,v3,16
A,v4,25
A,v7,28
A,v8,27
A,v9,29
A,v10,40
A,v6,16
B,v1,53
A,v5,23
B,v3,28
B,v5,28
B,v6,30
B,v2,23
B,v9,25
B,v8,33
B,v10,30
B,v7,25
C,v2,37
C,v4,29
C,v1,31
B,v4,24
C,v5,23
C,v6,22
C,v8,25
C,v9,22
C,v10,24
C,v3,20
C,v7,26
D,v3,28
D,v4,26
D,v1,30
D,v5,28
D,v2,28
D,v8,33
D,v6,27
D,v7,33
E,v2,43
D,v10,21
E,v1,38
D,v9,45
E,v4,33
E,v5,28
E,v6,37
E,v8,21
E,v3,33
E,v10,72
F,v1,82
E,v9,28
F,v2,34
F,v4,38
F,v5,32
F,v6,58
E,v7,31
F,v7,20
F,v10,27
F,v9,27
F,v3,27
F,v8,27
G,v2,27
G,v3,24
G,v5,50
G,v1,34
G,v7,16
G,v8,18
G,v4,20
G,v10,31
G,v9,26
H,v1,109
H,v2,21
H,v3,24
H,v5,55
H,v6,27
G,v6,15
H,v4,28
H,v8,43
H,v10,34
I,v1,42
I,v2,20
H,v7,47
H,v9,30
I,v4,18
I,v3,27
I,v7,24
I,v8,28
I,v6,23
I,v10,47
I,v9,42
I,v5,49
J,v2,23
J,v1,26
J,v5,32
J,v3,30
J,v4,59
J,v7,30
J,v8,33
J,v10,33
J,v9,22
J,v6,29
K,v1,36
K,v2,17
K,v4,
K,v3,42
