group,variable,value
A,v2,25
A,v3,40
A,v5,28
A,v1,39
A,v7,52
A,v6,29
A,v9,40
A,v10,80
A,v4,70
A,v8,40
B,v3,31
B,v4,29
B,v1,46
B,v6,25
B,v7,28
B,v5,26
B,v8,33
B,v10,37
C,v1,23
C,v2,17
B,v9,19
B,v2,26
C,v5,22
C,v3,26
C,v6,30
C,v7,27
C,v9,49
C,v4,40
C,v10,47
D,v2,20
D,v3,32
C,v8,29
D,v4,20
D,v6,35
D,v7,26
D,v5,38
D,v8,26
D,v1,24
D,v10,34
E,v2,15
E,v3,21
D,v9,20
E,v4,30
E,v6,34
E,v5,23
E,v1,16
E,v10,17
E,v8,25
F,v1,24
F,v2,19
E,v7,19
E,v9,25
F,v4,44
F,v3,23
F,v7,31
F,v8,27
F,v6,42
F,v10,15
G,v1,20
F,v9,25
F,v5,28
G,v3,22
G,v5,22
G,v4,36
G,v6,23
G,v8,19
G,v9,26
G,v10,28
G,v7,21
G,v2,47
H,v3,26
H,v1,18
H,v4,20
H,v2,30
H,v5,18
H,v7,26
H,v6,31
H,v10,27
H,v9,40
I,v1,35
I,v3,28
I,v4,26
I,v2,18
I,v6,26
I,v5,26
I,v8,25
I,v10,38
H,v8,42
I,v7,29
J,v1,47
I,v9,40
J,v2,81
J,v3,
