group,variable,value
A,v3,24
A,v6,32
A,v7,32
A,v4,30
A,v5,32
A,v10,22
B,v1,22
B,v2,21
B,v3,41
A,v9,19
B,v4,25
A,v8,27
B,v7,39
B,v6,40
B,v8,42
B,v10,25
C,v1,42
B,v9,36
B,v5,26
C,v4,22
C,v5,31
C,v3,31
C,v6,21
C,v8,21
C,v9,21
C,v10,26
C,v2,22
D,v1,21
D,v3,38
D,v2,37
C,v7,65
D,v5,38
D,v7,42
D,v8,112
D,v4,29
D,v10,26
D,v9,31
E,v1,33
D,v6,38
E,v2,32
E,v6,31
E,v5,24
E,v7,35
E,v8,24
E,v4,22
E,v9,28
E,v10,50
F,v2,33
F,v1,25
F,v3,26
F,v5,55
F,v6,29
F,v4,32
F,v7,32
E,v3,25
F,v10,38
G,v1,34
G,v2,20
G,v3,25
F,v9,47
G,v6,60
F,v8,19
G,v4,33
G,v5,50
G,v10,50
G,v7,33
G,v8,41
H,v2,21
H,v3,45
H,v1,17
H,v4,24
H,v6,30
H,v8,19
G,v9,43
H,v7,30
H,v10,34
I,v2,21
I,v3,35
H,v5,24
I,v1,23
I,v5,20
I,v6,38
I,v4,29
I,v7,44
I,v8,36
I,v10,24
H,v9,30
I,v9,26
J,v1,27
J,v3,35
J,v2,29
J,v7,46
J,v5,37
J,v8,27
J,v6,27
J,v4,21
J,v10,31
K,v2,22
K,v1,37
K,v4,25
K,v5,26
K,v3,19
K,v8,40
J,v9,28
K,v7,27
K,v10,49
K,v6,39
L,v1,24
L,v2,24
K,v9,31
L,v3,22
L,v6,41
L,v4,28
L,v5,52
L,v9,43
L,v7,89
L,v10,22
M,v1,20
L,v8,31
M,v3,26
M,v2,38
M,v4,20
M,v6,32
M,v5,23
M,v9,24
N,v1,30
M,v8,40
M,v10,29
N,v2,22
M,v7,23
N,v5,19
N,v4,26
N,v6,38
N,v7,29
N,v3,21
N,v10,52
N,v9,40
O,v1,40
N,v8,20
O,v3,29
O,v4,32
O,v2,28
O,v5,22
O,v6,
