group,variable,value
A,v1,2
A,v2,1
A,v5,0
A,v3,1
A,v7,0
A,v4,0
A,v6,0
A,v10,0
A,v8,1
B,v3,2
B,v2,2
B,v1,0
B,v5,0
B,v6,3
A,v9,2
B,v7,3
B,v8,0
B,v10,2
C,v1,2
B,v9,0
C,v2,1
C,v4,3
C,v5,3
C,v3,1
C,v6,2
C,v8,0
B,v4,4
C,v10,1
C,v9,0
D,v2,0
C,v7,1
D,v3,1
D,v6,1
D,v1,2
D,v5,0
D,v8,0
D,v9,2
D,v10,2
D,v4,0
E,v1,0
E,v3,0
E,v4,1
D,v7,3
E,v5,3
E,v7,4
E,v6,5
E,v9,3
E,v10,3
E,v2,2
E,v8,8
F,v3,1
F,v4,0
F,v5,0
F,v1,4
F,v2,3
F,v6,1
F,v9,1
F,v8,4
F,v10,0
G,v1,2
F,v7,3
G,v4,0
G,v5,0
G,v3,0
G,v7,1
G,v8,0
G,v9,1
G,v10,0
G,v6,0
G,v2,0
H,v3,0
H,v4,1
H,v2,0
H,v1,3
H,v7,0
H,v9,1
H,v5,0
H,v6,1
H,v10,1
I,v2,0
I,v1,0
I,v4,6
H,v8,1
I,v3,3
I,v6,0
I,v5,4
I,v9,0
I,v7,1
I,v10,0
J,v2,1
J,v1,1
J,v4,1
I,v8,0
J,v6,0
J,v3,0
J,v7,0
J,v5,0
J,v8,1
J,v10,1
J,v9,1
K,v3,1
K,v2,0
K,v4,3
K,v1,2
K,v6,
K,v5,3
