group,variable,value
A,v2,0
A,v3,0
A,v1,0
A,v5,1
A,v4,1
A,v7,0
A,v9,0
A,v10,2
B,v2,1
B,v1,1
B,v3,0
A,v8,0
B,v5,1
B,v6,0
B,v7,1
B,v4,1
A,v6,1
B,v10,0
B,v8,0
C,v1,0
B,v9,0
C,v3,2
C,v5,0
C,v6,0
C,v7,1
C,v4,2
C,v8,0
C,v10,3
D,v1,2
D,v3,0
C,v9,2
D,v4,4
C,v2,1
D,v6,2
D,v2,0
D,v8,0
D,v9,1
D,v10,1
D,v7,2
D,v5,2
E,v2,0
E,v4,0
E,v5,2
E,v6,0
E,v1,2
E,v3,1
E,v9,1
E,v8,1
E,v10,0
F,v2,0
E,v7,4
F,v4,1
F,v5,3
F,v3,2
F,v6,4
F,v8,1
F,v9,0
F,v10,0
F,v7,3
G,v2,0
F,v1,2
G,v1,0
G,v5,0
G,v3,1
G,v6,0
G,v8,0
G,v4,0
G,v10,0
G,v7,1
H,v1,0
G,v9,0
H,v3,0
H,v5,2
H,v6,1
H,v2,0
H,v4,0
H,v7,4
H,v10,3
I,v1,1
I,v2,0
I,v3,1
H,v9,3
H,v8,2
I,v5,3
I,v4,1
I,v7,2
I,v6,0
I,v10,0
I,v8,1
J,v1,0
J,v2,1
J,v4,5
I,v9,0
J,v6,3
J,v5,6
J,v7,4
J,v8,1
J,v9,2
J,v10,0
J,v3,1
K,v1,2
K,v3,1
K,v5,0
K,v2,2
K,v7,0
K,v4,0
K,v6,2
K,v8,1
K,v9,
