group,variable,value
A,v1,29
A,v2,38
A,v3,22
A,v4,25
A,v6,29
A,v5,24
A,v7,18
A,v8,18
A,v9,27
A,v10,46
B,v1,25
B,v2,31
B,v3,25
B,v5,14
B,v7,29
B,v8,23
B,v9,25
B,v10,29
C,v1,45
B,v4,20
C,v3,50
C,v2,30
C,v5,34
B,v6,35
C,v7,36
C,v4,32
C,v6,28
C,v10,18
D,v1,35
C,v9,34
D,v2,52
D,v3,27
D,v4,36
D,v5,29
D,v6,24
D,v7,28
C,v8,21
D,v10,41
E,v1,47
E,v4,35
D,v8,32
E,v2,26
E,v5,48
E,v6,46
E,v7,32
E,v8,34
E,v9,58
D,v9,45
E,v10,40
F,v4,49
F,v1,31
F,v3,36
F,v2,28
F,v6,28
E,v3,32
F,v8,40
F,v9,21
F,v10,42
G,v1,35
G,v2,27
G,v3,23
G,v4,21
G,v5,44
G,v6,31
G,v9,52
G,v7,25
G,v8,21
G,v10,24
F,v7,34
H,v2,29
F,v5,40
H,v4,41
H,v5,24
H,v6,41
H,v7,31
H,v3,24
H,v10,19
H,v1,28
I,v1,20
H,v8,37
I,v2,26
I,v3,27
H,v9,27
I,v6,24
I,v5,28
I,v4,20
I,v9,34
I,v10,24
I,v8,31
J,v1,33
J,v3,30
I,v7,27
J,v7,30
J,v4,44
J,v6,26
J,v2,25
J,v5,48
J,v9,33
J,v10,49
J,v8,26
K,v1,30
K,v2,25
K,v3,21
K,v5,
K,v4,27
