group,variable,value
A,v7,56
A,v2,38
A,v6,41
A,v9,27
A,v4,35
A,v10,16
A,v5,43
A,v8,32
B,v1,31
B,v5,41
B,v3,28
B,v6,26
B,v8,20
B,v2,40
B,v4,25
B,v10,21
B,v7,32
B,v9,30
C,v1,27
C,v2,21
C,v4,19
C,v7,19
C,v6,31
C,v3,36
C,v5,13
C,v10,20
D,v1,27
C,v9,24
D,v3,72
D,v2,64
C,v8,22
D,v5,17
D,v6,19
D,v8,22
D,v9,28
D,v10,38
D,v7,58
D,v4,18
E,v3,17
E,v4,20
E,v2,17
E,v6,20
E,v5,27
E,v1,25
E,v7,23
E,v10,20
F,v1,30
E,v9,24
F,v2,36
F,v4,31
F,v5,46
F,v6,26
E,v8,36
F,v7,21
F,v9,23
F,v10,24
F,v8,23
G,v1,33
F,v3,23
G,v3,24
G,v5,19
G,v6,24
G,v7,31
G,v4,40
G,v9,22
G,v10,37
H,v1,10
H,v2,21
H,v3,28
G,v2,20
H,v5,25
H,v6,29
H,v7,30
H,v4,26
G,v8,53
H,v10,28
I,v1,31
I,v3,21
H,v8,28
I,v2,22
I,v4,24
I,v6,27
I,v8,42
H,v9,31
I,v5,19
I,v10,23
J,v1,31
I,v9,35
J,v3,28
I,v7,19
J,v4,24
J,v2,32
J,v7,37
J,v6,29
J,v5,27
J,v8,25
J,v10,34
K,v2,30
J,v9,44
K,v3,20
K,v1,21
K,v6,29
K,v7,37
K,v4,35
K,v5,39
K,v8,27
L,v1,
K,v10,60
K,v9,22
