group,variable,value
A,v1,53
A,v3,30
A,v2,46
A,v5,64
A,v7,38
A,v8,36
A,v9,28
A,v10,32
A,v4,17
B,v2,37
B,v1,26
B,v3,38
B,v4,25
A,v6,35
B,v6,30
B,v8,32
B,v9,51
B,v7,39
B,v10,25
C,v2,26
C,v1,18
C,v3,21
C,v5,50
B,v5,23
C,v6,22
C,v8,35
C,v10,60
C,v7,23
C,v4,31
D,v2,35
D,v3,21
C,v9,26
D,v4,30
D,v5,24
D,v1,23
D,v8,34
D,v9,22
D,v10,21
D,v6,37
D,v7,36
E,v4,37
E,v1,22
E,v5,32
E,v6,19
E,v7,22
E,v3,19
E,v9,34
E,v10,33
F,v1,26
E,v2,19
F,v3,47
F,v2,68
F,v5,33
F,v4,28
F,v6,15
F,v8,42
F,v9,34
E,v8,22
F,v10,39
F,v7,19
G,v2,33
G,v4,35
G,v5,28
G,v1,28
G,v3,54
G,v8,40
G,v9,38
G,v10,28
G,v6,39
H,v2,33
H,v1,47
H,v4,38
G,v7,41
H,v3,28
H,v7,23
H,v6,34
H,v9,28
H,v10,37
I,v1,33
H,v8,40
H,v5,40
I,v4,25
I,v5,74
I,v3,38
I,v6,23
I,v8,18
I,v9,17
I,v2,50
I,v7,27
J,v1,38
I,v10,38
J,v4,39
J,v3,40
J,v6,27
J,v2,25
J,v7,36
J,v8,31
J,v9,16
J,v10,21
K,v2,32
J,v5,20
K,v1,30
K,v3,16
K,v5,86
K,v8,30
K,v7,44
K,v6,33
K,v10,40
K,v9,28
L,v1,20
L,v2,54
K,v4,36
L,v3,28
L,v4,24
L,v5,
