group,variable,value
A,v1,51
A,v2,38
A,v3,25
A,v5,27
A,v7,51
A,v8,25
A,v4,24
A,v10,19
A,v6,18
B,v2,53
B,v3,28
A,v9,34
B,v4,30
B,v6,44
B,v7,36
B,v1,25
B,v5,22
B,v10,24
C,v1,28
C,v3,120
B,v8,22
C,v2,37
B,v9,37
C,v6,21
C,v4,29
C,v9,24
C,v8,25
C,v10,37
C,v5,21
D,v2,40
C,v7,26
D,v4,22
D,v5,21
D,v6,27
D,v1,24
D,v8,35
D,v9,22
D,v3,24
D,v10,38
E,v2,36
E,v3,33
D,v7,20
E,v5,20
E,v1,23
E,v7,29
E,v6,19
E,v9,45
E,v10,25
F,v1,31
E,v4,25
F,v2,23
F,v5,28
F,v4,23
F,v3,34
F,v8,16
F,v7,33
F,v9,32
F,v6,22
F,v10,21
G,v1,23
G,v2,34
G,v4,26
G,v5,23
E,v8,56
G,v7,27
G,v3,34
G,v6,33
G,v10,28
H,v1,29
G,v9,32
H,v2,29
H,v3,29
H,v5,24
H,v7,26
G,v8,25
H,v4,32
H,v8,21
H,v6,40
H,v10,51
I,v2,29
I,v3,41
H,v9,21
I,v5,21
I,v6,26
I,v7,40
I,v1,27
I,v9,26
I,v8,46
I,v4,23
J,v1,47
I,v10,44
J,v5,34
J,v3,22
J,v6,28
J,v9,31
J,v4,21
J,v8,31
J,v2,20
K,v2,28
J,v10,22
K,v1,27
K,v3,34
J,v7,24
K,v4,
