group,variable,value
A,v1,0
A,v3,2
A,v2,1
A,v6,0
A,v4,1
A,v5,0
A,v9,0
A,v10,0
A,v8,0
B,v2,0
B,v3,2
B,v4,0
A,v7,0
B,v6,0
B,v1,0
B,v7,2
B,v5,0
B,v10,1
B,v8,5
C,v1,1
C,v2,0
C,v4,1
C,v5,0
C,v3,0
C,v6,0
C,v8,0
C,v9,1
C,v10,0
D,v1,0
C,v7,0
D,v3,0
D,v4,0
B,v9,1
D,v5,1
D,v6,3
D,v7,4
D,v9,0
D,v10,1
E,v1,1
D,v8,1
E,v2,0
E,v4,0
E,v5,0
E,v6,2
E,v7,1
D,v2,0
E,v8,2
E,v10,3
F,v1,3
E,v9,0
E,v3,0
F,v4,4
F,v3,5
F,v2,4
F,v7,2
F,v5,2
F,v6,0
F,v9,5
F,v10,1
G,v2,3
G,v3,1
G,v1,3
G,v5,1
G,v6,0
F,v8,8
G,v7,1
G,v8,0
G,v10,0
H,v1,1
H,v2,0
H,v4,0
G,v4,0
G,v9,0
H,v6,0
H,v3,0
H,v5,0
H,v9,1
H,v10,0
H,v7,0
H,v8,2
I,v3,1
I,v2,1
I,v4,0
I,v1,0
I,v6,2
I,v5,0
I,v8,0
I,v7,0
I,v10,0
J,v1,0
I,v9,2
J,v3,0
J,v5,1
J,v2,1
J,v7,2
J,v6,3
J,v8,0
J,v4,3
J,v10,2
K,v2,4
K,v1,8
K,v3,10
J,v9,1
K,v4,7
K,v5,11
K,v6,
