group,variable,value
A,v2,1
A,v3,0
A,v1,1
A,v6,1
A,v7,1
A,v5,0
A,v4,0
A,v10,0
A,v9,1
B,v2,1
A,v8,0
B,v1,1
B,v5,1
B,v6,1
B,v3,0
B,v7,2
B,v9,0
B,v10,0
B,v8,1
C,v3,2
C,v2,2
C,v4,0
C,v5,3
C,v7,1
C,v1,3
C,v6,1
C,v9,3
C,v10,4
B,v4,2
C,v8,2
D,v2,1
D,v4,1
D,v3,2
D,v1,0
D,v7,1
D,v8,0
D,v9,0
D,v10,0
D,v6,0
E,v2,0
E,v3,0
E,v1,0
E,v4,1
E,v6,2
E,v7,4
E,v5,4
E,v9,0
E,v10,2
F,v1,0
F,v2,1
E,v8,0
D,v5,3
F,v5,1
F,v3,2
F,v4,0
F,v8,1
F,v6,1
F,v10,1
G,v1,1
F,v7,2
F,v9,2
G,v4,0
G,v2,1
G,v6,0
G,v5,1
G,v3,1
G,v7,2
G,v10,0
H,v1,0
H,v2,2
G,v8,3
H,v4,2
G,v9,0
H,v6,0
H,v3,6
H,v8,0
H,v9,2
H,v10,4
I,v1,3
H,v5,0
I,v3,2
I,v2,2
I,v5,2
H,v7,2
I,v6,1
I,v4,1
I,v7,2
I,v10,2
I,v9,6
J,v1,0
J,v3,0
J,v4,0
J,v2,0
J,v7,0
J,v5,1
J,v9,1
I,v8,0
J,v10,0
J,v6,0
K,v1,0
K,v3,1
J,v8,0
K,v5,0
K,v4,2
K,v6,6
K,v2,1
K,v7,0
K,v8,1
K,v9,1
K,v10,0
L,v1,0
L,v4,4
L,v2,0
L,v7,0
L,v5,1
L,v8,1
L,v9,3
L,v6,0
L,v10,0
L,v3,0
M,v3,0
M,v1,2
M,v4,0
M,v2,1
M,v5,3
M,v7,
M,v6,1
