group,variable,value
A,v1,32
A,v2,34
A,v3,30
A,v5,21
A,v4,23
A,v8,55
A,v7,63
A,v10,39
A,v6,50
B,v2,33
B,v3,21
B,v4,25
B,v1,32
B,v6,28
B,v5,26
B,v8,42
B,v9,31
A,v9,68
B,v10,22
C,v2,24
B,v7,22
C,v4,31
C,v5,25
C,v1,30
C,v3,15
C,v6,30
C,v9,25
C,v10,33
C,v7,24
D,v2,18
C,v8,26
D,v1,33
D,v5,27
D,v6,32
D,v7,19
D,v3,23
D,v8,21
D,v10,20
E,v1,33
D,v9,40
E,v2,51
E,v4,28
E,v5,26
E,v3,32
E,v6,23
E,v8,35
E,v9,23
E,v10,22
D,v4,22
F,v1,32
E,v7,30
F,v4,20
F,v5,20
F,v2,20
F,v6,26
F,v8,18
F,v7,26
F,v10,26
G,v2,22
F,v3,21
G,v3,18
G,v4,22
F,v9,25
G,v6,22
G,v7,23
G,v1,11
G,v5,25
H,v1,24
G,v10,34
G,v9,26
H,v3,25
G,v8,26
H,v5,34
H,v4,41
H,v7,32
H,v9,27
H,v6,27
H,v10,34
I,v1,26
I,v2,23
H,v8,20
I,v3,27
I,v4,23
I,v5,16
I,v7,24
I,v8,23
I,v6,31
I,v9,21
I,v10,26
J,v2,25
H,v2,19
J,v3,22
J,v4,20
J,v6,18
J,v5,19
J,v7,31
J,v9,108
J,v1,21
J,v8,21
J,v10,22
K,v2,
K,v1,23
