group,variable,value
A,v1,26
A,v3,22
A,v2,40
A,v4,28
A,v6,19
A,v5,29
A,v8,37
A,v10,31
B,v1,26
A,v7,31
A,v9,27
B,v2,31
B,v3,30
B,v6,23
B,v7,34
B,v4,23
B,v5,32
B,v10,29
C,v1,23
B,v8,20
C,v2,21
C,v4,33
C,v3,26
C,v6,34
C,v7,70
C,v5,37
B,v9,33
C,v10,17
C,v9,30
D,v3,21
C,v8,23
D,v1,36
D,v5,36
D,v2,27
D,v6,26
D,v4,49
D,v7,46
D,v10,36
E,v1,54
E,v2,33
D,v8,20
E,v3,21
E,v5,40
E,v6,31
E,v7,74
D,v9,18
E,v4,56
E,v10,27
F,v1,31
E,v9,64
E,v8,40
F,v4,33
F,v2,19
F,v3,26
F,v7,23
F,v8,37
F,v6,35
F,v10,39
G,v1,46
G,v2,39
G,v3,21
F,v9,39
F,v5,35
G,v6,42
G,v7,26
G,v4,28
G,v8,30
G,v10,22
H,v1,24
H,v2,82
G,v5,42
H,v3,21
G,v9,36
H,v4,46
H,v5,19
H,v8,32
H,v7,34
H,v10,34
I,v1,24
H,v6,30
H,v9,33
I,v2,26
I,v3,27
I,v4,
