group,variable,value
A,v1,1
A,v3,0
A,v2,0
A,v5,0
A,v4,0
A,v7,1
A,v8,0
A,v10,1
B,v1,0
B,v2,1
A,v6,0
A,v9,1
B,v4,0
B,v6,1
B,v7,0
B,v5,0
B,v8,3
B,v10,4
C,v1,4
B,v3,1
B,v9,6
C,v4,0
C,v3,3
C,v2,5
C,v7,6
C,v8,3
C,v6,6
C,v10,1
D,v1,0
D,v2,0
C,v9,0
D,v3,1
D,v5,4
D,v7,1
D,v4,2
C,v5,0
D,v9,2
D,v10,4
D,v8,0
E,v1,0
E,v3,1
E,v4,2
E,v2,2
E,v6,0
E,v5,0
E,v8,0
E,v9,2
E,v10,0
D,v6,3
F,v3,1
F,v2,0
E,v7,0
F,v1,3
F,v6,1
F,v7,1
F,v8,2
F,v9,0
F,v10,1
F,v5,0
G,v2,0
G,v3,3
G,v1,0
F,v4,3
G,v6,0
G,v7,0
G,v4,1
G,v9,1
G,v10,4
G,v5,0
G,v8,2
H,v3,3
H,v4,1
H,v2,4
H,v5,2
H,v6,0
H,v7,0
H,v9,0
H,v10,1
I,v1,3
I,v2,2
I,v3,2
H,v8,0
H,v1,2
I,v5,3
I,v6,2
I,v4,3
I,v9,4
I,v10,3
J,v1,4
I,v7,2
J,v2,2
J,v3,1
I,v8,1
J,v4,3
J,v5,1
J,v8,0
J,v9,2
J,v10,0
J,v7,0
K,v2,0
J,v6,1
K,v4,0
K,v3,0
K,v5,2
K,v1,1
K,v8,1
K,v7,1
K,v10,3
K,v6,2
K,v9,4
L,v1,2
L,v2,0
L,v4,4
L,v3,1
L,v7,0
L,v6,1
L,v9,3
L,v8,3
L,v10,11
M,v1,8
L,v5,5
M,v5,4
M,v2,1
M,v4,1
M,v6,3
M,v3,0
M,v7,0
M,v8,2
M,v9,1
M,v10,
