group,variable,value
A,v1,24
A,v2,33
A,v3,31
A,v6,40
A,v7,21
A,v8,23
A,v9,23
A,v10,20
A,v5,20
A,v4,16
B,v3,24
B,v1,24
B,v2,29
B,v6,16
B,v7,20
B,v9,32
B,v5,22
B,v10,32
C,v1,22
C,v2,40
B,v8,49
C,v4,21
C,v5,31
C,v6,32
B,v4,18
C,v7,27
C,v3,23
C,v10,26
C,v9,36
C,v8,18
D,v3,15
D,v1,27
D,v2,21
D,v6,25
D,v4,21
D,v5,37
D,v7,11
D,v10,23
D,v9,18
D,v8,28
E,v1,30
E,v3,48
E,v6,26
E,v5,27
E,v2,29
E,v7,18
E,v4,19
E,v10,37
F,v1,34
E,v8,36
E,v9,23
F,v4,26
F,v5,42
F,v2,24
F,v6,40
F,v7,29
F,v8,18
F,v10,19
G,v1,35
G,v2,22
F,v9,36
G,v3,21
G,v5,75
G,v6,54
F,v3,18
G,v4,25
G,v9,30
G,v8,40
G,v10,32
H,v2,43
H,v3,130
H,v1,37
H,v4,20
H,v6,28
G,v7,29
H,v8,40
H,v10,28
H,v5,42
H,v7,23
I,v2,45
I,v3,34
I,v1,22
I,v5,53
I,v6,32
H,v9,29
I,v4,44
I,v10,26
I,v7,36
I,v8,21
I,v9,26
J,v3,39
J,v2,33
J,v1,46
J,v5,30
J,v4,20
J,v6,24
J,v9,32
J,v8,40
J,v10,34
K,v2,27
J,v7,26
K,v3,17
K,v1,19
K,v4,30
K,v6,
K,v5,21
