group,variable,value
A,v3,27
A,v2,19
A,v1,51
A,v6,31
A,v5,25
A,v8,39
A,v9,28
A,v10,31
A,v7,38
B,v2,29
B,v4,24
A,v4,28
B,v3,36
B,v6,24
B,v7,28
B,v1,24
B,v5,17
B,v10,25
C,v1,29
B,v9,21
C,v2,33
C,v4,25
C,v3,29
C,v5,55
C,v7,68
C,v9,29
C,v6,22
C,v10,19
B,v8,21
D,v2,35
D,v1,81
C,v8,18
D,v5,27
D,v6,25
D,v8,26
D,v3,57
D,v9,36
D,v10,34
D,v4,28
D,v7,42
E,v4,30
E,v1,28
E,v5,23
E,v6,16
E,v2,27
E,v7,48
E,v9,43
E,v10,42
E,v8,50
F,v1,30
F,v3,29
F,v4,34
F,v2,32
F,v5,34
F,v7,28
F,v8,32
F,v6,38
F,v9,34
G,v2,22
F,v10,50
G,v1,40
G,v3,20
G,v4,49
E,v3,23
G,v5,22
G,v6,83
G,v9,27
G,v10,26
G,v8,31
H,v1,36
H,v3,23
G,v7,31
H,v5,28
H,v6,40
H,v4,22
H,v8,32
H,v2,23
H,v10,38
I,v1,51
I,v2,58
I,v4,35
I,v3,32
H,v7,60
I,v5,45
I,v7,35
I,v8,58
I,v6,23
H,v9,64
I,v9,45
J,v1,35
I,v10,23
J,v4,34
J,v2,23
J,v5,38
J,v3,42
J,v8,20
J,v7,24
J,v10,23
J,v6,35
K,v1,20
J,v9,31
K,v2,27
K,v4,20
K,v3,22
K,v7,19
K,v5,32
K,v8,26
K,v9,35
K,v10,22
L,v2,29
L,v1,26
L,v3,23
K,v6,22
L,v4,24
L,v5,
