group,variable,value
A,v1,32
A,v2,17
A,v3,32
A,v5,31
A,v6,21
A,v4,21
A,v9,51
A,v10,25
A,v8,50
B,v2,23
B,v3,34
B,v5,28
A,v7,20
B,v4,35
B,v7,35
B,v8,35
B,v9,55
B,v10,31
B,v1,25
B,v6,49
C,v1,29
C,v3,23
C,v2,18
C,v4,31
C,v7,26
C,v8,24
C,v5,26
C,v10,25
C,v6,29
D,v2,52
D,v3,22
C,v9,21
D,v4,24
D,v6,41
D,v7,22
D,v8,27
D,v10,19
D,v5,43
D,v9,25
E,v2,21
E,v3,25
E,v4,46
E,v1,25
E,v6,45
E,v5,47
E,v8,29
E,v9,30
E,v10,28
F,v1,21
F,v2,29
E,v7,51
F,v4,23
D,v1,38
F,v5,32
F,v9,21
F,v10,24
F,v7,23
F,v8,49
G,v2,26
F,v6,29
G,v3,121
F,v3,28
G,v4,42
G,v6,19
G,v7,30
G,v5,64
G,v10,30
G,v1,22
G,v9,28
H,v1,40
G,v8,24
H,v4,26
H,v5,45
H,v6,20
H,v7,38
H,v9,33
H,v8,27
H,v10,37
H,v2,40
I,v2,66
I,v3,32
I,v1,30
H,v3,33
I,v6,36
I,v4,24
I,v5,27
I,v9,31
I,v10,32
J,v2,26
I,v7,20
J,v3,22
I,v8,40
J,v5,15
J,v7,19
J,v6,24
J,v1,40
J,v4,16
J,v10,28
J,v8,33
J,v9,38
K,v3,24
K,v2,30
K,v4,34
K,v6,32
K,v5,15
K,v8,25
K,v9,25
K,v1,31
K,v10,34
L,v2,37
L,v1,22
L,v4,29
L,v5,26
K,v7,41
L,v7,26
L,v6,22
L,v8,34
L,v10,39
M,v1,31
M,v2,30
L,v9,43
L,v3,28
M,v4,24
M,v3,31
M,v6,46
M,v5,38
M,v7,26
M,v8,28
M,v9,22
M,v10,
