group,variable,value
A,v1,0
A,v2,1
A,v3,1
A,v4,3
A,v5,0
A,v7,1
A,v6,3
A,v10,0
B,v1,0
A,v8,2
B,v2,1
B,v4,0
B,v3,4
B,v7,0
B,v6,1
B,v9,0
B,v8,3
B,v10,1
A,v9,3
C,v2,1
C,v3,2
C,v1,1
C,v6,0
C,v5,0
C,v4,0
B,v5,5
C,v9,0
C,v10,0
C,v8,0
D,v2,3
D,v1,1
C,v7,0
D,v5,1
D,v6,3
D,v7,0
D,v3,1
D,v10,0
D,v9,1
E,v1,1
D,v4,0
E,v2,0
E,v3,1
E,v5,3
E,v7,0
E,v4,0
E,v6,2
E,v9,1
E,v10,0
E,v8,2
F,v2,2
F,v3,2
F,v4,1
F,v1,1
F,v5,2
F,v6,4
F,v8,3
F,v9,3
F,v10,0
F,v7,3
D,v8,0
G,v2,0
G,v3,1
G,v6,0
G,v5,1
G,v1,1
G,v7,3
G,v8,0
G,v10,0
G,v4,3
H,v2,0
G,v9,1
H,v1,2
H,v5,0
H,v3,5
H,v4,1
H,v8,1
H,v10,3
H,v6,1
H,v9,0
I,v2,3
I,v3,0
I,v1,3
H,v7,2
I,v5,1
I,v4,1
I,v8,0
I,v6,0
I,v7,0
I,v9,2
J,v1,
I,v10,0
