group,variable,value
A,v1,0
A,v3,0
A,v4,0
A,v5,0
A,v2,1
A,v6,0
A,v7,1
A,v10,0
B,v1,1
B,v3,3
A,v8,1
A,v9,1
B,v5,0
B,v2,1
B,v6,0
B,v8,0
B,v9,0
B,v10,0
B,v4,2
C,v1,0
C,v3,1
B,v7,0
C,v5,0
C,v2,0
C,v6,0
C,v8,0
C,v9,2
C,v10,1
C,v7,0
D,v1,1
C,v4,0
D,v4,0
D,v3,0
D,v2,0
D,v7,0
D,v8,0
D,v6,0
D,v10,1
D,v9,1
D,v5,1
E,v3,0
E,v4,0
E,v1,0
E,v5,2
E,v7,2
E,v2,1
E,v8,0
E,v10,2
E,v6,1
F,v2,1
F,v3,0
F,v1,0
F,v5,0
F,v6,0
E,v9,0
F,v4,0
F,v10,1
F,v9,1
G,v1,1
F,v8,0
F,v7,0
G,v4,0
G,v6,2
G,v3,0
G,v5,0
G,v2,1
G,v9,0
G,v10,2
H,v1,0
G,v8,0
G,v7,0
H,v4,0
H,v5,1
H,v3,2
H,v6,1
H,v8,0
H,v9,1
H,v10,0
H,v2,0
I,v1,0
I,v2,0
I,v4,1
H,v7,0
I,v5,0
I,v3,0
I,v8,0
I,v7,0
I,v10,1
I,v6,1
J,v1,2
I,v9,3
J,v4,0
J,v3,0
J,v5,4
J,v2,0
J,v7,4
J,v6,2
J,v8,
