group,variable,value
A,v3,18
A,v4,35
A,v6,149
A,v5,40
A,v7,33
A,v10,38
A,v9,29
B,v1,26
B,v4,39
B,v2,33
B,v5,24
B,v3,30
B,v6,28
A,v8,15
B,v7,20
B,v10,31
C,v1,34
B,v8,50
C,v3,74
C,v4,23
C,v5,39
C,v2,17
C,v7,31
B,v9,22
C,v10,30
C,v8,23
C,v6,41
D,v1,31
D,v2,32
D,v5,23
D,v4,22
D,v3,23
D,v6,46
D,v9,27
D,v7,18
D,v10,46
E,v1,24
E,v2,26
D,v8,50
E,v3,22
E,v5,21
E,v4,23
C,v9,38
E,v6,44
E,v9,30
E,v10,25
F,v1,30
E,v7,56
F,v3,24
F,v4,25
E,v8,36
F,v2,19
F,v7,34
F,v8,29
F,v9,22
F,v10,38
F,v5,35
G,v2,26
F,v6,30
G,v1,25
G,v5,24
G,v6,26
G,v3,18
G,v7,22
G,v8,156
G,v10,33
H,v1,27
H,v2,19
G,v9,33
H,v3,29
H,v5,15
H,v6,25
G,v4,27
H,v4,27
H,v9,28
H,v7,28
H,v10,44
I,v2,35
I,v3,25
I,v1,29
H,v8,30
I,v6,19
I,v7,22
I,v5,27
I,v9,26
I,v10,27
I,v8,31
I,v4,32
J,v1,35
J,v3,30
J,v2,32
J,v7,50
J,v5,28
J,v8,27
J,v4,49
J,v10,41
J,v6,39
K,v2,21
K,v1,26
J,v9,28
K,v4,20
K,v5,38
K,v3,28
K,v6,28
K,v9,27
K,v8,49
K,v10,38
L,v2,30
L,v1,62
L,v4,27
K,v7,52
L,v5,28
L,v3,18
L,v7,40
L,v6,27
L,v8,25
L,v10,32
L,v9,20
M,v1,32
M,v2,47
M,v3,
