group,variable,value
A,v1,2
A,v4,4
A,v2,2
A,v3,0
A,v6,2
A,v8,1
A,v9,1
A,v10,0
A,v5,0
A,v7,0
B,v2,0
B,v4,1
B,v1,0
B,v5,0
B,v3,0
B,v7,1
B,v6,0
B,v10,0
B,v8,0
C,v2,3
C,v3,1
C,v1,2
B,v9,0
C,v6,0
C,v7,0
C,v5,1
C,v8,4
C,v10,0
C,v9,1
D,v2,0
C,v4,0
D,v4,1
D,v6,2
D,v5,1
D,v3,0
D,v7,1
D,v8,1
D,v10,1
D,v9,1
E,v1,1
E,v3,0
E,v4,0
E,v2,0
E,v6,1
E,v7,0
E,v8,4
E,v5,0
E,v10,6
D,v1,0
E,v9,4
F,v3,1
F,v1,4
F,v5,3
F,v2,5
F,v8,4
F,v6,2
F,v4,1
F,v10,4
G,v1,4
G,v2,2
G,v3,3
G,v4,2
F,v9,5
G,v6,3
G,v7,7
F,v7,4
G,v5,0
G,v10,2
H,v1,1
G,v8,6
H,v3,2
G,v9,5
H,v4,2
H,v5,0
H,v6,5
H,v8,1
H,v9,0
H,v10,0
H,v7,1
I,v1,0
H,v2,2
I,v2,7
I,v3,0
I,v5,2
I,v4,1
I,v6,0
I,v9,3
I,v8,1
I,v10,3
J,v1,3
J,v2,3
J,v4,6
J,v3,1
I,v7,0
J,v5,3
J,v6,0
J,v7,4
J,v10,8
J,v9,4
K,v1,9
J,v8,3
K,v2,0
K,v3,2
K,v4,
