group,variable,value
A,v3,2
A,v4,0
A,v6,4
A,v7,1
A,v2,1
A,v9,12
A,v8,5
A,v10,4
B,v2,6
B,v1,1
A,v5,1
B,v5,3
B,v4,1
B,v6,2
B,v8,0
B,v9,0
B,v10,2
B,v7,0
B,v3,1
C,v1,0
C,v3,0
C,v5,0
C,v7,2
C,v6,1
C,v8,0
C,v9,1
C,v4,2
C,v10,0
D,v2,0
C,v2,2
D,v3,4
D,v5,3
D,v6,1
D,v7,2
D,v9,1
D,v4,4
D,v8,2
D,v10,4
E,v3,1
E,v1,0
D,v1,4
E,v2,2
E,v6,1
E,v4,1
E,v7,1
E,v9,0
E,v10,0
E,v8,0
E,v5,1
F,v3,1
F,v4,1
F,v2,1
F,v1,3
F,v7,0
F,v5,0
F,v9,3
F,v10,2
F,v8,4
G,v1,4
G,v3,3
G,v4,0
G,v5,0
G,v6,1
G,v7,0
G,v2,5
G,v9,1
G,v10,1
G,v8,1
F,v6,1
H,v1,6
H,v4,0
H,v5,4
H,v2,5
H,v8,0
H,v9,1
H,v7,2
H,v10,2
I,v1,1
H,v3,4
H,v6,3
I,v2,1
I,v4,
I,v3,0
