group,variable,value
A,v1,0
A,v4,6
A,v2,9
A,v5,3
A,v6,9
A,v8,1
A,v9,1
A,v10,0
A,v7,2
B,v2,2
A,v3,3
B,v4,0
B,v5,1
B,v7,3
B,v1,0
B,v3,1
B,v9,0
B,v10,2
C,v1,0
C,v3,3
B,v8,1
C,v4,0
C,v6,1
B,v6,0
C,v7,2
C,v8,1
C,v2,0
C,v10,3
D,v1,1
C,v5,0
C,v9,1
D,v4,0
D,v3,2
D,v6,0
D,v7,1
D,v8,0
D,v10,1
D,v5,0
E,v1,1
E,v2,1
D,v9,3
E,v4,1
E,v5,0
E,v6,2
E,v3,1
E,v7,1
E,v9,0
E,v10,1
E,v8,2
F,v2,2
F,v3,3
F,v4,0
F,v1,3
F,v6,0
F,v5,1
F,v7,0
F,v9,2
F,v10,2
F,v8,0
D,v2,4
G,v3,1
G,v4,0
G,v2,0
G,v5,2
G,v1,0
G,v8,1
G,v9,0
G,v10,1
G,v7,0
H,v2,0
H,v1,0
H,v3,2
H,v5,1
H,v6,1
H,v4,0
H,v8,12
G,v6,0
H,v10,2
H,v7,0
I,v2,1
I,v3,1
I,v1,6
I,v4,7
H,v9,3
I,v6,1
I,v5,4
I,v10,0
I,v8,1
I,v9,0
J,v1,3
I,v7,2
J,v4,0
J,v5,0
J,v2,3
J,v7,0
J,v6,0
J,v9,0
J,v3,1
J,v10,0
J,v8,4
K,v3,0
K,v1,0
K,v5,3
K,v6,0
K,v7,1
K,v8,1
K,v9,0
K,v2,1
K,v10,1
L,v1,1
L,v2,1
K,v4,3
L,v4,0
L,v5,1
L,v6,2
L,v3,5
L,v7,2
L,v9,
L,v8,3
