group,variable,value
A,v1,29
A,v2,20
A,v3,38
A,v4,46
A,v5,21
A,v7,52
A,v6,22
B,v1,85
A,v10,35
A,v8,35
B,v3,25
A,v9,38
B,v5,20
B,v6,18
B,v2,22
B,v7,25
B,v9,52
B,v10,25
B,v8,23
C,v2,23
C,v3,22
C,v1,18
C,v4,22
C,v6,38
C,v7,20
C,v5,49
C,v8,52
C,v10,25
D,v1,24
C,v9,22
B,v4,76
D,v4,42
D,v5,35
D,v2,27
D,v3,24
D,v8,31
D,v6,19
D,v10,78
D,v9,31
E,v2,30
E,v3,20
E,v1,37
D,v7,43
E,v7,35
E,v6,27
E,v5,53
E,v4,21
E,v10,27
E,v8,26
F,v2,20
E,v9,25
F,v1,16
F,v5,48
F,v3,34
F,v6,24
F,v4,22
F,v8,74
F,v10,24
G,v1,29
F,v9,62
G,v2,29
G,v5,28
G,v3,28
G,v6,24
G,v7,22
G,v8,20
G,v4,29
G,v10,17
H,v1,26
H,v2,29
G,v9,33
H,v3,30
H,v5,31
H,v6,56
F,v7,28
H,v7,52
H,v8,23
H,v10,45
I,v1,41
I,v2,35
H,v9,31
I,v3,78
I,v6,27
I,v5,21
H,v4,24
I,v7,24
I,v8,33
I,v4,24
I,v9,19
I,v10,16
J,v1,
