group,variable,value
A,v1,34
A,v3,23
A,v4,29
A,v2,59
A,v5,72
A,v8,22
A,v9,36
A,v10,22
A,v7,14
B,v2,26
B,v4,28
B,v5,29
B,v3,21
B,v1,37
B,v7,19
B,v8,23
B,v10,42
B,v6,25
B,v9,36
C,v3,37
C,v2,47
A,v6,40
C,v4,20
C,v6,22
C,v7,28
C,v9,22
C,v5,24
C,v10,21
C,v8,50
C,v1,27
D,v3,29
D,v2,20
D,v1,25
D,v4,40
D,v6,23
D,v7,34
D,v9,19
D,v5,28
D,v10,35
D,v8,19
E,v1,21
E,v4,22
E,v5,24
E,v2,41
E,v3,26
E,v8,34
E,v9,27
F,v1,27
E,v10,40
E,v7,68
E,v6,34
F,v3,26
F,v2,41
F,v6,20
F,v7,30
F,v4,27
F,v9,36
F,v10,30
G,v1,20
F,v8,26
G,v2,14
F,v5,28
G,v4,26
G,v6,31
G,v7,26
G,v5,22
G,v3,34
G,v10,38
H,v1,31
G,v9,26
H,v2,23
H,v3,38
H,v4,21
G,v8,22
H,v7,31
H,v5,22
H,v6,32
H,v10,28
H,v8,31
I,v2,24
I,v3,34
I,v4,36
I,v1,18
I,v6,26
I,v7,28
I,v8,97
H,v9,27
I,v5,23
I,v9,38
J,v1,25
I,v10,18
J,v4,23
J,v3,42
J,v6,27
J,v2,17
J,v5,41
J,v8,19
J,v10,24
J,v9,35
K,v2,21
J,v7,50
K,v1,28
K,v3,33
K,v4,
