group,variable,value
A,v1,0
A,v3,1
A,v4,0
A,v5,0
A,v6,0
A,v7,0
A,v9,1
A,v8,0
A,v10,0
A,v2,2
B,v2,0
B,v1,3
B,v5,1
B,v6,1
B,v7,0
B,v3,0
B,v4,1
B,v10,0
C,v1,0
B,v9,0
C,v2,0
C,v5,0
C,v4,1
B,v8,0
C,v7,1
C,v8,1
C,v9,0
C,v10,2
D,v1,5
D,v2,0
C,v6,2
D,v4,1
D,v3,0
D,v7,0
D,v6,1
D,v9,0
C,v3,4
D,v10,1
E,v1,1
E,v2,0
D,v5,4
D,v8,0
E,v4,0
E,v3,0
E,v7,1
E,v5,2
E,v6,0
E,v10,3
F,v1,0
E,v9,1
F,v2,1
F,v3,0
F,v5,2
F,v6,0
F,v4,0
F,v7,0
F,v9,1
F,v10,0
F,v8,2
G,v1,1
G,v2,3
G,v4,2
G,v5,0
G,v3,0
E,v8,0
G,v8,1
G,v6,1
H,v1,0
G,v10,0
H,v2,0
G,v9,1
G,v7,0
H,v3,0
H,v4,1
H,v7,1
H,v6,0
H,v9,3
H,v10,2
I,v1,0
H,v8,0
I,v4,0
I,v2,0
H,v5,3
I,v6,0
I,v3,0
I,v5,1
I,v7,0
I,v9,0
I,v10,0
J,v1,1
J,v3,1
I,v8,0
J,v6,0
J,v2,1
J,v4,0
J,v8,0
J,v7,0
J,v10,0
J,v9,0
K,v1,0
K,v2,1
K,v4,3
K,v3,0
K,v5,
J,v5,0
