group,variable,value
A,v1,3
A,v3,1
A,v2,0
A,v4,6
A,v6,8
A,v5,5
A,v8,9
A,v7,4
A,v10,2
B,v1,2
B,v4,2
B,v3,1
A,v9,1
B,v2,0
B,v7,1
B,v5,0
B,v9,0
B,v10,2
C,v3,3
C,v2,1
C,v1,0
B,v8,2
B,v6,0
C,v6,0
C,v5,2
C,v4,4
C,v8,0
C,v10,0
D,v1,2
D,v2,0
D,v3,0
C,v9,1
D,v5,6
D,v6,0
C,v7,0
D,v8,5
D,v9,6
D,v10,2
D,v7,4
E,v1,0
E,v3,5
E,v4,10
E,v2,1
D,v4,2
E,v5,4
E,v7,6
E,v9,4
E,v10,6
E,v8,4
F,v1,2
F,v4,5
F,v3,1
E,v6,1
F,v2,9
F,v8,3
F,v7,2
F,v10,1
F,v6,2
F,v9,4
G,v1,1
G,v2,2
G,v4,3
G,v3,0
G,v5,2
G,v6,1
G,v8,0
G,v9,0
G,v10,0
G,v7,1
H,v2,1
H,v3,0
H,v1,0
H,v5,0
H,v6,1
H,v7,5
F,v5,3
H,v8,1
H,v10,1
I,v1,6
I,v2,1
H,v4,0
H,v9,4
I,v3,1
I,v4,1
I,v5,0
I,v8,0
I,v6,1
I,v10,0
I,v7,0
J,v1,1
I,v9,0
J,v2,0
J,v4,0
J,v5,0
J,v3,1
J,v6,0
J,v8,0
J,v9,5
J,v10,0
K,v2,1
K,v3,0
J,v7,1
K,v1,0
K,v5,0
K,v6,0
K,v4,0
K,v9,0
K,v7,0
L,v1,0
L,v2,0
K,v10,0
L,v3,0
K,v8,0
L,v4,0
L,v5,0
L,v6,
