group,variable,value
A,v1,31
A,v2,18
A,v4,20
A,v6,20
A,v7,22
A,v3,36
A,v8,31
A,v10,25
B,v1,33
B,v2,17
B,v3,24
A,v9,15
B,v4,16
B,v6,30
B,v7,24
B,v5,26
A,v5,24
B,v9,26
B,v10,25
B,v8,41
C,v4,22
C,v3,26
C,v1,59
C,v6,25
C,v7,31
C,v5,30
C,v2,28
C,v10,23
D,v1,21
C,v9,27
C,v8,18
D,v4,21
D,v5,32
D,v2,22
D,v7,18
D,v8,19
D,v3,36
D,v10,17
D,v6,24
E,v3,25
E,v1,30
E,v4,20
D,v9,21
E,v5,33
E,v6,25
E,v7,19
E,v8,27
E,v10,22
F,v1,19
F,v2,15
E,v2,30
F,v4,24
E,v9,31
F,v6,19
F,v3,23
F,v5,21
F,v9,47
F,v10,24
F,v8,29
G,v2,17
G,v3,16
G,v5,34
G,v4,22
G,v1,26
F,v7,32
G,v8,30
G,v7,34
G,v10,27
G,v6,25
H,v3,17
H,v1,34
H,v4,21
H,v5,25
H,v2,37
H,v7,40
H,v8,22
H,v9,26
H,v10,34
I,v1,19
I,v2,20
H,v6,26
G,v9,40
I,v3,29
I,v6,28
I,v7,22
I,v4,31
I,v5,26
I,v8,55
I,v9,26
J,v1,29
I,v10,28
J,v4,34
J,v3,50
J,v6,41
J,v5,26
J,v7,45
J,v9,37
J,v10,33
J,v2,35
J,v8,30
K,v1,38
K,v4,29
K,v2,26
K,v6,54
K,v3,37
K,v7,21
K,v9,33
K,v5,36
L,v1,68
K,v8,41
K,v10,22
L,v2,31
L,v4,54
L,v5,38
L,v6,33
L,v7,40
L,v8,36
L,v9,101
L,v10,54
M,v1,17
L,v3,46
M,v2,25
M,v3,29
M,v5,33
M,v6,23
M,v4,25
M,v8,4
M,v9,47
M,v10,32
N,v2,40
N,v3,34
M,v7,25
N,v1,37
N,v5,30
N,v6,
N,v4,49
